,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length
30,SI,2024-09-17,94.1,-2.11,5.0,"Wheeler, Zack",656555,554430,field_out,hit_into_play,,,,,13,"Rhys Hoskins grounds out softly, third baseman Edmundo Sosa to first baseman Bryce Harper.",R,R,R,MIL,PHI,X,5.0,ground_ball,0,1,2024,-1.38,0.73,-1.26,2.52,,,,0,5,Bot,104.85,166.15,,,592663,,,5.360397991577119,-136.88553371140534,-2.3547475281167003,-18.55872028463899,31.57527516495677,-22.714818289074284,3.51,1.61,8.0,48.2,-16.0,95.6,2169,7.3,745935,554430,592663,547180,681082,624641,607208,669016,670276,592206,53.22,0.131,0.104,0.0,1.0,0.0,0.0,1.0,35,2,Sinker,1,1,1,1,1,1,1,1,Standard,Standard,227,-0.029,-0.195,66.4553,6.47869
31,FF,2024-09-17,96.2,-2.08,5.14,"Wheeler, Zack",656555,554430,,called_strike,,,,,6,"Rhys Hoskins grounds out softly, third baseman Edmundo Sosa to first baseman Bryce Harper.",R,R,R,MIL,PHI,S,,,0,0,2024,-0.8,1.32,0.41,2.52,,,,0,5,Bot,,,,,592663,,,8.598783848683578,-139.80465261821575,-4.411001687677762,-12.534050420497875,33.72626181468822,-14.054653893141635,3.45,1.6,,,,97.8,2385,7.4,745935,554430,592663,547180,681082,624641,607208,669016,670276,592206,53.07,,,,,,,,35,1,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,229,0.0,-0.033,,
32,CU,2024-09-17,81.9,-2.28,5.09,"Wheeler, Zack",641343,554430,field_out,hit_into_play,,,,,9,Jake Bauers lines out to right fielder Nick Castellanos.,R,L,R,MIL,PHI,X,9.0,line_drive,1,1,2024,0.5,-0.6,0.36,1.86,669003.0,,,2,4,Bot,172.98,82.85,,,592663,,,5.051178478488286,-119.2848907044388,0.4057509810544546,3.911160916675569,21.612517835195213,-38.19022534146338,3.56,1.7,311.0,87.5,25.0,83.2,2556,7.0,745935,554430,592663,547180,681082,624641,607208,669016,670276,592206,53.55,0.137,0.143,0.0,1.0,0.0,0.0,3.0,31,3,Curveball,1,1,1,1,1,1,1,1,Standard,Standard,61,-0.047,-0.32,75.22126,7.81865
33,FF,2024-09-17,95.8,-2.21,4.91,"Wheeler, Zack",641343,554430,,foul,,,,,1,Jake Bauers lines out to right fielder Nick Castellanos.,R,L,R,MIL,PHI,S,,,1,0,2024,-0.69,1.12,-0.47,3.37,669003.0,,,2,4,Bot,,,,,592663,,,6.299158240639788,-139.49062001784387,-1.0213769791468228,-10.443586177822356,30.06695634013437,-17.500091942279056,3.56,1.7,226.0,78.3,50.0,97.8,2444,7.3,745935,554430,592663,547180,681082,624641,607208,669016,670276,592206,53.21,,,,,,,,31,2,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,231,0.0,-0.046,72.94615,6.90173
34,ST,2024-09-17,84.8,-2.36,4.94,"Wheeler, Zack",641343,554430,,ball,,,,,13,Jake Bauers lines out to right fielder Nick Castellanos.,R,L,R,MIL,PHI,B,,,0,0,2024,0.56,0.05,-0.09,1.46,669003.0,,,2,4,Bot,,,,,592663,,,4.220670901320516,-123.4603547051498,-1.894332580161344,4.897789629192772,24.607304657616837,-31.539830365856528,3.47,1.59,,,,85.9,2544,7.0,745935,554430,592663,547180,681082,624641,607208,669016,670276,592206,53.51,,,,,,,,31,1,Sweeper,1,1,1,1,1,1,1,1,Standard,Standard,68,0.0,0.038,,
35,FF,2024-09-17,95.3,-2.21,4.95,"Wheeler, Zack",642715,554430,strikeout,swinging_strike,,,,,11,Willy Adames strikes out swinging.,R,R,R,MIL,PHI,S,2.0,,0,2,2024,-0.73,1.11,-0.58,3.59,669003.0,,,1,4,Bot,,,,,592663,,,6.07493099748862,-138.67499589965732,-0.4350441971797631,-10.794379266124002,29.85113799360136,-17.870121728602378,3.44,1.7,,,,97.8,2364,7.6,745935,554430,592663,547180,681082,624641,607208,669016,670276,592206,52.91,,0.0,0.0,1.0,0.0,0.0,,30,3,4-Seam Fastball,1,1,1,1,1,1,1,1,Strategic,Standard,232,-0.077,-0.394,74.92615,7.42898
36,FF,2024-09-17,96.3,-2.06,5.01,"Wheeler, Zack",642715,554430,,swinging_strike,,,,,6,Willy Adames strikes out swinging.,R,R,R,MIL,PHI,S,,,0,1,2024,-0.83,1.14,0.42,2.68,669003.0,,,1,4,Bot,,,,,592663,,,8.649596786257254,-140.02203739664506,-3.2841256712189693,-12.8513189262759,30.563398561192077,-16.562166474699577,3.44,1.7,,,,98.4,2438,7.5,745935,554430,592663,547180,681082,624641,607208,669016,670276,592206,53.04,,,,,,,,30,2,4-Seam Fastball,1,1,1,1,1,1,1,1,Strategic,Standard,230,0.0,-0.128,73.10476,7.78252
37,FS,2024-09-17,86.9,-2.11,5.07,"Wheeler, Zack",642715,554430,,swinging_strike,,,,,8,Willy Adames strikes out swinging.,R,R,R,MIL,PHI,S,,,0,0,2024,-0.92,0.57,0.08,1.76,669003.0,,,1,4,Bot,,,,,592663,,,7.290796387233597,-126.44560785371392,-2.97998153958689,-11.349702728412652,24.654618682856075,-25.645285039029822,3.44,1.7,,,,89.0,1529,7.5,745935,554430,592663,547180,681082,624641,607208,669016,670276,592206,53.03,,,,,,,,30,1,Split-Finger,1,1,1,1,1,1,1,1,Strategic,Standard,240,0.0,-0.063,73.06884,9.07898
38,FF,2024-09-17,95.9,-2.13,5.07,"Wheeler, Zack",669003,554430,triple,hit_into_play,,,,,7,Garrett Mitchell triples (3) on a sharp line drive to center fielder Cal Stevenson.   William Contreras scores.,R,L,R,MIL,PHI,X,8.0,line_drive,1,2,2024,-0.67,1.32,-0.35,2.09,,,661388.0,1,4,Bot,148.0,59.88,,,592663,,,6.378743028294344,-139.44097355649174,-5.369918798981787,-10.15929630049864,31.10641412640504,-13.980111443129172,3.49,1.62,269.0,108.4,10.0,98.2,2452,7.6,745935,554430,592663,547180,681082,624641,607208,669016,670276,592206,52.91,0.851,0.856,1.6,1.0,1.0,2.0,4.0,29,4,4-Seam Fastball,0,1,0,1,1,1,1,1,Standard,Standard,221,0.199,1.404,79.51493,7.59504
39,FC,2024-09-17,91.8,-2.24,4.97,"Wheeler, Zack",669003,554430,,blocked_ball,,,,,13,Garrett Mitchell triples (3) on a sharp line drive to center fielder Cal Stevenson.   William Contreras scores.,R,L,R,MIL,PHI,B,,,0,2,2024,-0.07,0.56,-0.18,0.46,,,661388.0,1,4,Bot,,,,,592663,,,5.470133312003695,-133.61435361034407,-6.977390165492059,-1.8667675125336705,24.41163679906516,-24.272804753301237,3.54,1.65,,,,94.1,2434,7.3,745935,554430,592663,547180,681082,624641,607208,669016,670276,592206,53.2,,,,,,,,29,3,Cutter,0,1,0,1,1,0,0,1,Standard,Standard,204,0.0,0.026,,
40,FF,2024-09-17,95.1,-2.19,5.06,"Wheeler, Zack",669003,554430,,foul,,,,,2,Garrett Mitchell triples (3) on a sharp line drive to center fielder Cal Stevenson.   William Contreras scores.,R,L,R,MIL,PHI,S,,,0,1,2024,-0.53,1.16,0.24,3.01,,,661388.0,1,4,Bot,,,,,592663,,,7.736452394689118,-138.32330625471076,-2.390787484136708,-8.487522062936977,29.704010033816385,-16.86609212739557,3.49,1.62,198.0,75.4,59.0,97.2,2408,7.4,745935,554430,592663,547180,681082,624641,607208,669016,670276,592206,53.09,,,,,,,,29,2,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,229,0.0,-0.061,78.23749,7.09614
41,FF,2024-09-17,95.3,-2.15,5.06,"Wheeler, Zack",669003,554430,,swinging_strike,,,,,2,Garrett Mitchell triples (3) on a sharp line drive to center fielder Cal Stevenson.   William Contreras scores.,R,L,R,MIL,PHI,S,,,0,0,2024,-0.48,1.09,0.05,3.45,,,661388.0,1,4,Bot,,,,,592663,,,7.016584652561177,-138.72089280373316,-1.097107398583456,-7.692748841230085,29.477856599291123,-17.964871787628727,3.49,1.62,,,,97.6,2437,7.4,745935,554430,592663,547180,681082,624641,607208,669016,670276,592206,53.05,,,,,,,,29,1,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,224,0.0,-0.047,80.24278,7.19978
42,FF,2024-09-17,96.3,-2.05,5.03,"Wheeler, Zack",661388,554430,single,hit_into_play,,,,,11,William Contreras singles on a line drive to center fielder Cal Stevenson.,R,R,R,MIL,PHI,X,8.0,line_drive,3,1,2024,-0.7,1.19,-0.97,2.67,,,,1,4,Bot,118.5,96.25,,,592663,,,4.563758418158925,-140.20378084504293,-3.479924810752032,-10.225145309981716,30.912691869251464,-15.82116160424066,3.49,1.68,259.0,97.9,12.0,98.3,2472,7.3,745935,554430,592663,547180,681082,624641,607208,669016,670276,592206,53.2,0.94,0.893,0.9,1.0,1.0,0.0,4.0,28,5,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,227,0.034,0.16,72.29563,6.53777
43,SI,2024-09-17,95.7,-1.97,5.01,"Wheeler, Zack",661388,554430,,ball,,,,,11,William Contreras singles on a line drive to center fielder Cal Stevenson.,R,R,R,MIL,PHI,B,,,2,1,2024,-1.29,0.54,-1.29,2.87,,,,1,4,Bot,,,,,592663,,,4.837642938310049,-139.4224029932226,-1.3460427280269331,-17.970536418497623,28.730750490227354,-24.994405379955182,3.44,1.6,,,,98.3,2216,7.5,745935,554430,592663,547180,681082,624641,607208,669016,670276,592206,53.0,,,,,,,,28,4,Sinker,0,1,0,1,1,0,0,1,Standard,Standard,230,0.0,0.077,,
44,SI,2024-09-17,94.6,-2.03,4.89,"Wheeler, Zack",661388,554430,,ball,,,,,11,William Contreras singles on a line drive to center fielder Cal Stevenson.,R,R,R,MIL,PHI,B,,,1,1,2024,-1.33,0.35,-1.87,2.63,,,,1,4,Bot,,,,,592663,,,3.459563033513537,-137.87869644435253,-1.0579248528523169,-17.824049760650386,28.73980979091569,-27.639700392250383,3.37,1.49,,,,96.8,2179,7.3,745935,554430,592663,547180,681082,624641,607208,669016,670276,592206,53.2,,,,,,,,28,3,Sinker,0,1,0,1,1,0,0,1,Standard,Standard,223,0.0,0.037,,
45,FF,2024-09-17,96.4,-2.03,5.12,"Wheeler, Zack",661388,554430,,swinging_strike,,,,,2,William Contreras singles on a line drive to center fielder Cal Stevenson.,R,R,R,MIL,PHI,S,,,1,0,2024,-0.58,1.28,-0.11,3.58,,,,1,4,Bot,,,,,592663,,,6.547910454432598,-140.34484451199486,-1.4920698679446978,-9.032739790983806,29.091581882178048,-15.041990029353952,3.49,1.68,,,,98.8,2398,7.4,745935,554430,592663,547180,681082,624641,607208,669016,670276,592206,53.06,,,,,,,,28,2,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,229,0.0,-0.032,70.04924,6.38616
46,FF,2024-09-17,96.8,-2.09,5.07,"Wheeler, Zack",661388,554430,,ball,,,,,1,William Contreras singles on a line drive to center fielder Cal Stevenson.,R,R,R,MIL,PHI,B,,,0,0,2024,-0.81,1.27,-0.8,3.33,,,,1,4,Bot,,,,,592663,,,5.405640439180588,-140.9205423967252,-2.0627399806549827,-11.998106439329709,30.37551013749086,-14.878782189721171,3.37,1.79,,,,99.1,2420,7.4,745935,554430,592663,547180,681082,624641,607208,669016,670276,592206,53.08,,,,,,,,28,1,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,233,0.0,0.025,,
47,FF,2024-09-17,97.0,-1.99,5.1,"Wheeler, Zack",694192,554430,strikeout,swinging_strike,,,,,11,Jackson Chourio strikes out swinging.,R,R,R,MIL,PHI,S,2.0,,2,2,2024,-0.69,1.32,-0.01,3.66,,,,0,4,Bot,,,,,592663,,,7.000155525890215,-141.15652266765417,-1.369824425498683,-10.733845738166965,31.167705033876366,-14.347163228777056,3.37,1.6,,,,99.0,2452,7.3,745935,554430,592663,547180,681082,624641,607208,669016,670276,592206,53.15,,0.0,0.0,1.0,0.0,0.0,,27,6,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,231,-0.03,-0.203,70.87056,6.3573
48,FF,2024-09-17,94.8,-2.2,5.07,"Wheeler, Zack",694192,554430,,ball,,,,,12,Jackson Chourio strikes out swinging.,R,R,R,MIL,PHI,B,,,1,2,2024,-0.67,1.32,0.12,4.03,,,,0,4,Bot,,,,,592663,,,7.743647682147543,-137.95661192441906,-0.0127207985758284,-10.236582773961384,29.42262955904608,-15.497258691669856,3.16,1.48,,,,97.2,2367,7.5,745935,554430,592663,547180,681082,624641,607208,669016,670276,592206,52.96,,,,,,,,27,5,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,219,0.0,0.036,,
49,ST,2024-09-17,86.6,-2.31,4.99,"Wheeler, Zack",694192,554430,,foul,,,,,6,Jackson Chourio strikes out swinging.,R,R,R,MIL,PHI,S,,,1,2,2024,0.74,0.21,0.36,2.27,,,,0,4,Bot,,,,,592663,,,4.9230735017258125,-125.98454473022136,-0.6709659689932339,6.796834455763261,27.415273947603477,-30.084594938229827,3.37,1.6,159.0,76.7,65.0,87.5,2600,7.0,745935,554430,592663,547180,681082,624641,607208,669016,670276,592206,53.46,,,,,,,,27,4,Sweeper,0,1,0,1,1,0,0,1,Standard,Standard,76,0.0,0.0,76.04402,7.3597
50,FF,2024-09-17,96.0,-2.17,5.08,"Wheeler, Zack",694192,554430,,called_strike,,,,,9,Jackson Chourio strikes out swinging.,R,R,R,MIL,PHI,S,,,1,1,2024,-0.96,1.11,0.57,1.98,,,,0,4,Bot,,,,,592663,,,9.62078974273176,-139.47829429281043,-5.2103971955065065,-14.651451386076989,30.7469222128955,-16.649265878281632,3.27,1.44,,,,98.0,2543,7.5,745935,554430,592663,547180,681082,624641,607208,669016,670276,592206,53.03,,,,,,,,27,3,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,229,0.0,-0.05,,
51,FF,2024-09-17,95.9,-2.14,5.13,"Wheeler, Zack",694192,554430,,swinging_strike,,,,,6,Jackson Chourio strikes out swinging.,R,R,R,MIL,PHI,S,,,1,0,2024,-0.72,1.23,0.34,2.66,,,,0,4,Bot,,,,,592663,,,8.32951890061695,-139.46396424807338,-3.743055328722861,-11.200267228005034,31.196003901727828,-15.499296477729294,3.37,1.6,,,,97.6,2533,7.3,745935,554430,592663,547180,681082,624641,607208,669016,670276,592206,53.23,,,,,,,,27,2,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,225,0.0,-0.044,75.86872,7.47963
52,FF,2024-09-17,96.0,-2.09,5.17,"Wheeler, Zack",694192,554430,,ball,,,,,14,Jackson Chourio strikes out swinging.,R,R,R,MIL,PHI,B,,,0,0,2024,-0.88,1.13,1.06,2.09,,,,0,4,Bot,,,,,592663,,,10.52917110152442,-139.3381411733308,-5.170503965200421,-13.87690442398847,30.99459980353719,-16.373732528597195,3.27,1.52,,,,97.7,2505,7.3,745935,554430,592663,547180,681082,624641,607208,669016,670276,592206,53.16,,,,,,,,27,1,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,229,0.0,0.034,,
53,FF,2024-09-17,95.4,-2.07,4.98,"Wheeler, Zack",668930,554430,field_out,hit_into_play,,,,,9,Brice Turang flies out to right fielder Nick Castellanos.,R,L,R,MIL,PHI,X,9.0,fly_ball,3,2,2024,-0.74,1.25,0.82,2.04,,,,2,3,Bot,167.44,78.96,,,592663,,,9.489701722305622,-138.5918109630542,-5.022036973189293,-11.663585621377306,29.88107278805608,-15.136770400085537,3.27,1.51,314.0,83.9,36.0,97.6,2465,7.5,745935,554430,592663,547180,681082,624641,607208,669016,670276,592206,52.98,0.02,0.031,0.0,1.0,0.0,0.0,3.0,23,7,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,222,-0.013,-0.125,70.71592,7.05234
54,FF,2024-09-17,96.3,-2.0,5.05,"Wheeler, Zack",668930,554430,,ball,,,,,13,Brice Turang flies out to right fielder Nick Castellanos.,R,L,R,MIL,PHI,B,,,2,2,2024,-0.59,1.25,-1.29,2.23,,,,2,3,Bot,,,,,592663,,,3.327332605226141,-140.23607126666585,-4.895504646423592,-8.553183803279655,31.2797990423491,-14.793155243591285,3.37,1.49,,,,98.9,2464,7.7,745935,554430,592663,547180,681082,624641,607208,669016,670276,592206,52.85,,,,,,,,23,6,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,222,0.0,0.041,,
55,CU,2024-09-17,83.7,-2.24,5.05,"Wheeler, Zack",668930,554430,,ball,,,,,14,Brice Turang flies out to right fielder Nick Castellanos.,R,L,R,MIL,PHI,B,,,1,2,2024,0.38,-0.65,0.89,-0.07,,,,2,3,Bot,,,,,592663,,,6.569498027073562,-121.78398547906396,-4.177686524016236,2.538583989135938,23.3255877226666,-38.05176542016751,3.26,1.45,,,,85.0,2688,7.1,745935,554430,592663,547180,681082,624641,607208,669016,670276,592206,53.39,,,,,,,,23,5,Curveball,0,1,0,1,1,0,0,1,Standard,Standard,60,0.0,0.015,,
56,FF,2024-09-17,95.8,-2.06,5.07,"Wheeler, Zack",668930,554430,,foul,,,,,12,Brice Turang flies out to right fielder Nick Castellanos.,R,L,R,MIL,PHI,S,,,1,2,2024,-0.82,1.21,0.18,3.47,,,,2,3,Bot,,,,,592663,,,7.934537008995893,-139.3086281346138,-1.3566108330548916,-12.522693917752886,31.711249354983487,-16.312697205791753,3.27,1.51,249.0,81.2,49.0,97.5,2422,7.3,745935,554430,592663,547180,681082,624641,607208,669016,670276,592206,53.16,,,,,,,,23,4,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,226,0.0,0.0,57.9988,5.22003
57,FF,2024-09-17,95.9,-2.14,5.07,"Wheeler, Zack",668930,554430,,swinging_strike,,,,,11,Brice Turang flies out to right fielder Nick Castellanos.,R,L,R,MIL,PHI,S,,,1,1,2024,-0.84,1.35,-0.34,3.9,,,,2,3,Bot,,,,,592663,,,6.814896019572711,-139.50548385088368,-0.5477722420045635,-12.55576492490186,32.90159325643008,-14.640880274748918,3.27,1.51,,,,97.5,2457,7.3,745935,554430,592663,547180,681082,624641,607208,669016,670276,592206,53.19,,,,,,,,23,3,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,226,0.0,-0.025,60.66828,5.75131
58,FS,2024-09-17,88.0,-2.15,4.97,"Wheeler, Zack",668930,554430,,ball,,,,,13,Brice Turang flies out to right fielder Nick Castellanos.,R,L,R,MIL,PHI,B,,,0,1,2024,-0.87,0.32,-0.33,0.48,,,,2,3,Bot,,,,,592663,,,6.389152555117247,-127.96782357998276,-5.545266227636828,-10.884125686306891,26.94594139381508,-27.72747559826648,3.3,1.53,,,,90.1,1666,7.7,745935,554430,592663,547180,681082,624641,607208,669016,670276,592206,52.85,,,,,,,,23,2,Split-Finger,0,1,0,1,1,0,0,1,Standard,Standard,241,0.0,0.011,,
59,FF,2024-09-17,95.5,-2.11,5.11,"Wheeler, Zack",668930,554430,,swinging_strike,,,,,5,Brice Turang flies out to right fielder Nick Castellanos.,R,L,R,MIL,PHI,S,,,0,0,2024,-0.71,1.36,-0.26,2.18,,,,2,3,Bot,,,,,592663,,,6.593816575297568,-138.86834672382446,-5.194463838800531,-10.694261686830496,33.295127996836634,-13.672069004209556,3.27,1.51,7.0,,,97.2,2478,7.5,745935,554430,592663,547180,681082,624641,607208,669016,670276,592206,53.04,,,,,,,,23,1,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,226,0.0,-0.016,70.58187,6.54909
60,SI,2024-09-17,95.6,-2.12,5.0,"Wheeler, Zack",687401,554430,field_out,hit_into_play,,,,,1,"Joey Ortiz grounds out, shortstop Trea Turner to first baseman Bryce Harper.",R,R,R,MIL,PHI,X,6.0,ground_ball,2,2,2024,-1.47,0.24,-0.44,2.89,,,,1,3,Bot,108.62,156.49,,,592663,,,7.911829065312185,-139.02496376826178,-0.4648958456887179,-20.814432841374547,31.40232420922393,-29.2291538316431,3.32,1.52,7.0,81.1,-23.0,97.4,2343,7.3,745935,554430,592663,547180,681082,624641,607208,669016,670276,592206,53.15,0.049,0.055,0.0,1.0,0.0,0.0,2.0,22,6,Sinker,0,1,0,1,1,0,0,1,Standard,Standard,229,-0.019,-0.142,73.61523,7.33563
61,CU,2024-09-17,82.4,-2.18,5.08,"Wheeler, Zack",687401,554430,,ball,,,,,13,"Joey Ortiz grounds out, shortstop Trea Turner to first baseman Bryce Harper.",R,R,R,MIL,PHI,B,,,1,2,2024,0.77,-0.66,-0.29,0.62,,,,1,3,Bot,,,,,592663,,,2.821693247650777,-120.10672948126752,-2.3894641139516954,6.946522198213454,22.619421802187745,-38.292074409314914,3.25,1.34,,,,83.6,2722,6.9,745935,554430,592663,547180,681082,624641,607208,669016,670276,592206,53.57,,,,,,,,22,5,Curveball,0,1,0,1,1,0,0,1,Standard,Standard,66,0.0,0.027,,
62,ST,2024-09-17,86.6,-2.27,4.91,"Wheeler, Zack",687401,554430,,foul,,,,,6,"Joey Ortiz grounds out, shortstop Trea Turner to first baseman Bryce Harper.",R,R,R,MIL,PHI,S,,,1,2,2024,0.33,0.46,0.43,2.1,,,,1,3,Bot,,,,,592663,,,5.838131159174688,-125.925943598219,-1.3815816897872786,2.1702764827851357,28.12134335152121,-27.273782865223826,3.32,1.52,256.0,77.9,24.0,87.2,2459,6.9,745935,554430,592663,547180,681082,624641,607208,669016,670276,592206,53.59,,,,,,,,22,4,Sweeper,0,1,0,1,1,0,0,1,Standard,Standard,63,0.0,0.0,52.96458,6.61409
63,SI,2024-09-17,95.1,-2.14,4.99,"Wheeler, Zack",687401,554430,,foul,,,,,13,"Joey Ortiz grounds out, shortstop Trea Turner to first baseman Bryce Harper.",R,R,R,MIL,PHI,S,,,1,1,2024,-1.55,0.5,-1.21,1.84,,,,1,3,Bot,,,,,592663,,,6.031004305256131,-138.40433235017727,-3.7861936140639463,-21.23813344519917,31.74646043299202,-25.10569404232021,3.32,1.52,4.0,84.2,-24.0,96.8,2256,7.3,745935,554430,592663,547180,681082,624641,607208,669016,670276,592206,53.18,,,,,,,,22,3,Sinker,0,1,0,1,1,0,0,1,Standard,Standard,234,0.0,-0.039,72.88901,7.59847
64,FF,2024-09-17,95.1,-2.16,5.15,"Wheeler, Zack",687401,554430,,foul,,,,,2,"Joey Ortiz grounds out, shortstop Trea Turner to first baseman Bryce Harper.",R,R,R,MIL,PHI,S,,,1,0,2024,-0.69,0.98,-0.11,2.76,,,,1,3,Bot,,,,,592663,,,7.0537771585568185,-138.43596829626776,-2.8950760696558944,-10.36039031852365,29.07321605940826,-19.027353926287343,3.32,1.52,238.0,78.0,45.0,97.0,2495,7.2,745935,554430,592663,547180,681082,624641,607208,669016,670276,592206,53.28,,,,,,,,22,2,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,222,0.0,-0.032,68.85388,6.97139
65,SI,2024-09-17,95.2,-2.07,5.06,"Wheeler, Zack",687401,554430,,ball,,,,,11,"Joey Ortiz grounds out, shortstop Trea Turner to first baseman Bryce Harper.",R,R,R,MIL,PHI,B,,,0,0,2024,-1.44,0.55,-1.36,2.55,,,,1,3,Bot,,,,,592663,,,5.213679872385614,-138.5606411613771,-2.197549919309539,-19.65844787124488,31.861787042463103,-24.85629009355113,3.26,1.51,,,,97.2,2364,7.5,745935,554430,592663,547180,681082,624641,607208,669016,670276,592206,53.03,,,,,,,,22,1,Sinker,0,1,0,1,1,0,0,1,Standard,Standard,227,0.0,0.025,,
66,FC,2024-09-17,90.8,-2.18,5.08,"Wheeler, Zack",686217,554430,strikeout,called_strike,,,,,8,Sal Frelick called out on strikes.,R,L,R,MIL,PHI,S,2.0,,1,2,2024,0.13,0.67,0.07,1.71,,,,0,3,Bot,,,,,592663,,,5.4554323891159004,-132.2595343183682,-4.087723661113181,0.4640972073395744,25.6606480986824,-23.59417617566173,3.03,1.44,,,,93.0,2578,7.3,745935,554430,592663,547180,681082,624641,607208,669016,670276,592206,53.18,,0.0,0.0,1.0,0.0,0.0,,21,4,Cutter,0,1,0,1,1,0,0,1,Standard,Standard,201,-0.027,-0.167,,
67,FF,2024-09-17,95.3,-2.07,5.13,"Wheeler, Zack",686217,554430,,swinging_strike,,,,,12,Sal Frelick called out on strikes.,R,L,R,MIL,PHI,S,,,1,1,2024,-0.74,1.34,0.24,3.38,,,,0,3,Bot,,,,,592663,,,7.89197689135499,-138.55935021995515,-1.9677750479676248,-11.29042597100842,31.86641147826368,-14.737309840397002,3.03,1.44,,,,97.2,2486,7.5,745935,554430,592663,547180,681082,624641,607208,669016,670276,592206,53.05,,,,,,,,21,3,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,227,0.0,-0.05,66.06415,6.07524
68,FF,2024-09-17,94.3,-2.03,5.18,"Wheeler, Zack",686217,554430,,called_strike,,,,,2,Sal Frelick called out on strikes.,R,L,R,MIL,PHI,S,,,1,0,2024,-0.7,1.34,0.06,2.86,,,,0,3,Bot,,,,,592663,,,7.17171110173886,-137.16378343331655,-3.3524088955600684,-10.483751103555685,31.55619797964677,-14.75927186805249,2.94,1.37,,,,96.4,2444,7.6,745935,554430,592663,547180,681082,624641,607208,669016,670276,592206,52.88,,,,,,,,21,2,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,225,0.0,-0.044,,
69,FF,2024-09-17,95.0,-2.01,5.23,"Wheeler, Zack",686217,554430,,ball,,,,,11,Sal Frelick called out on strikes.,R,L,R,MIL,PHI,B,,,0,0,2024,-0.92,1.29,-1.18,2.21,,,,0,3,Bot,,,,,592663,,,4.2868618158803935,-138.15949441219476,-5.206282294420986,-12.706248690967762,32.782389717138884,-14.703580334727407,2.93,1.4,,,,96.3,2446,7.2,745935,554430,592663,547180,681082,624641,607208,669016,670276,592206,53.31,,,,,,,,21,1,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,226,0.0,0.034,,
70,ST,2024-09-17,86.6,-2.14,4.88,"Wheeler, Zack",656555,554430,strikeout,swinging_strike,,,,,14,Rhys Hoskins strikes out swinging.,R,R,R,MIL,PHI,S,2.0,,1,2,2024,1.04,0.32,1.94,2.49,,669003.0,,2,2,Bot,,,,,592663,,,7.717085528237843,-125.96519409345608,-0.113652242987816,9.35808382799819,26.88084114046928,-28.970962448062757,3.51,1.61,,,,87.7,2639,7.1,745935,554430,592663,547180,681082,624641,607208,669016,670276,592206,53.35,,0.0,0.0,1.0,0.0,0.0,,16,4,Sweeper,0,1,0,1,1,0,0,1,Standard,Standard,56,-0.036,-0.236,56.00089,8.70346
