,pitch_type,release_speed,release_pos_x,release_pos_z,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,stand,p_throws,type,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,release_spin_rate,release_extension,release_pos_y,at_bat_number,pitch_number,pitch_name,spin_axis
117,FF,95.2,-2.16,5.16,,,,,11.0,R,R,S,1,2,-0.73,1.36,-1.02,4.31,,,,2,5,4.69048367780708,-138.60526161789545,0.3819139620053851,-10.43936783569804,32.956222288870016,-15.0642117640943,3.43,1.62,2535.0,7.1,53.42,34,6,4-Seam Fastball,222.0
119,ST,84.6,-2.17,5.07,,,,,3.0,R,R,S,0,2,1.19,0.34,0.28,3.18,,,,2,5,3.3848143299080395,-123.1761906357284,1.3543176941019766,11.24994972062597,26.77001248026704,-29.241434103023416,3.43,1.62,2707.0,6.9,53.58,34,4,Sweeper,69.0
120,FF,96.2,-2.1,5.22,,,,,2.0,R,R,S,0,2,-0.93,1.13,0.19,3.54,,,,2,5,8.319997710784774,-139.8859829949232,-1.43598616810587,-14.108337683638249,30.83516064179413,-17.17637028753391,3.43,1.62,2563.0,7.2,53.27,34,3,4-Seam Fastball,233.0
121,FF,95.7,-2.17,5.29,,,,,11.0,R,R,S,0,1,-0.63,1.19,-0.89,3.4,,,,2,5,4.873628188664817,-139.39951273487708,-2.159297602401742,-9.2119812402801,29.062867318953465,-16.269236289908193,3.43,1.62,2526.0,7.1,53.41,34,2,4-Seam Fastball,227.0
122,FF,95.6,-2.13,5.3,,,,,1.0,R,R,S,0,0,-0.79,1.27,-0.49,3.47,,,,2,5,6.219972057790919,-139.20552696035895,-2.129233172239984,-11.7000671506271,30.76405752867769,-15.376845301200277,3.38,1.63,2535.0,7.1,53.43,34,1,4-Seam Fastball,231.0
123,ST,85.9,-2.2,5.12,,,,,12.0,R,R,S,0,2,1.02,0.53,0.28,3.66,,,,1,5,3.903077553987211,-125.1238594798066,1.7771034816096938,9.860780443160756,25.80938627307628,-27.187089487862075,3.34,1.56,2673.0,7.4,53.15,33,3,Sweeper,81.0
124,FF,96.1,-2.19,5.2,,,,,1.0,R,R,S,0,1,-0.99,1.35,-0.44,3.02,,,,1,5,6.999409844535744,-139.78720975549405,-3.290012434646996,-14.516008668484991,31.50350289545404,-13.94706137572707,3.34,1.56,2470.0,7.2,53.27,33,2,4-Seam Fastball,235.0
125,FF,94.8,-2.04,5.4,,,,,2.0,R,R,S,0,0,-0.82,1.42,-0.05,3.12,,,,1,5,7.1356038338523575,-137.86341858517378,-3.4788437250947704,-12.06645256370898,31.50350663091414,-13.548180482555994,3.34,1.56,2493.0,7.0,53.53,33,1,4-Seam Fastball,228.0
126,SI,94.2,-2.03,5.3,,,,,11.0,R,R,X,0,0,-1.57,0.62,-0.97,2.75,,,,0,5,6.338452757851682,-137.07216133246638,-2.304839476137236,-21.15965595059273,32.098013612212675,-24.04352596307359,3.38,1.59,2305.0,7.1,53.35,32,1,Sinker,221.0
128,FF,95.2,-2.08,5.2,,,,,2.0,L,R,S,2,2,-0.62,1.17,-0.12,3.27,,,518595.0,2,4,6.661621857466955,-138.49404635497552,-2.086961038461587,-9.4432838094844,30.370990583035315,-16.77240272157131,3.43,1.61,2410.0,7.3,53.2,27,5,4-Seam Fastball,231.0
129,FF,95.2,-2.07,5.22,,,,,3.0,L,R,S,2,1,-1.01,1.28,0.42,3.14,,,518595.0,2,4,8.94946696459765,-138.4032822499303,-2.756582023793924,-14.93453019805531,30.053056254197948,-15.2254927067803,3.43,1.61,2443.0,7.2,53.34,27,4,4-Seam Fastball,233.0
130,CU,81.0,-2.21,5.3,,,,,13.0,L,R,B,1,1,0.78,-0.91,-1.04,2.43,,,518595.0,2,4,1.1406824693659037,-117.99928412733294,1.999628504013324,7.045199654416806,22.86192522437392,-41.30996607981893,3.37,1.56,2777.0,6.7,53.78,27,3,Curveball,64.0
132,FF,94.7,-2.15,5.14,,,,,6.0,L,R,S,0,0,-0.95,1.21,0.45,2.75,,,518595.0,2,4,9.050887673985418,-137.6206176967719,-3.262225542946472,-14.103795183258194,32.18578782410362,-16.335183428018137,3.38,1.48,2491.0,7.2,53.26,27,1,4-Seam Fastball,233.0
133,SI,94.9,-2.01,5.2,,,,,12.0,R,R,X,1,2,-1.51,0.32,0.11,3.77,,,,2,4,9.045823370606415,-137.81331244494666,1.255308400145399,-21.33568768590981,31.6926432204788,-28.57863641996773,3.49,1.62,2420.0,7.1,53.44,26,4,Sinker,219.0
134,ST,84.6,-2.24,5.22,,,,,2.0,R,R,S,1,1,1.11,0.29,0.13,3.24,,,,2,4,3.346020780726517,-123.18288716509215,1.2201771707851994,10.464715011233622,26.84515133349908,-29.70659208719272,3.49,1.62,2761.0,6.8,53.68,26,3,Sweeper,73.0
135,ST,85.4,-2.25,5.17,,,,,12.0,R,R,B,0,1,1.16,0.24,1.26,3.06,,,,2,4,5.965249114394408,-124.1606424291091,0.9079653500649936,10.608455927050704,26.9208640607619,-30.124363196018088,3.36,1.55,2664.0,6.7,53.79,26,2,Sweeper,69.0
136,FF,95.8,-2.04,5.31,,,,,1.0,R,R,S,0,0,-0.68,1.2,-0.69,3.05,,,,2,4,5.186269645590047,-139.4569389685724,-3.150690694173949,-10.022409979568664,30.171364493599967,-15.944393627620997,3.49,1.62,2463.0,7.1,53.35,26,1,4-Seam Fastball,231.0
137,CU,83.0,-2.16,5.29,,,,,7.0,L,R,X,2,1,0.76,-0.52,-0.55,2.08,,,,1,4,2.199936530289641,-120.89911831925096,0.1556842858941247,7.042832439316126,23.93172955932589,-37.52691337469153,3.54,1.74,2846.0,6.6,53.87,25,4,Curveball,67.0
138,FF,95.1,-2.04,5.25,,,,,2.0,L,R,S,2,0,-0.89,1.28,0.02,3.56,,,,1,4,7.542036729680047,-138.26629345684285,-1.661660544802097,-13.152707526686957,30.925538662252453,-15.536084799257258,3.54,1.74,2556.0,7.2,53.29,25,3,4-Seam Fastball,227.0
139,FF,95.6,-2.14,5.25,,,,,11.0,L,R,B,1,0,-1.04,1.15,-1.18,3.83,,,,1,4,4.926423517888896,-139.24983692553946,-0.7283004641177017,-14.634375362731744,31.44720078615376,-17.221893858531693,3.49,1.73,2444.0,6.9,53.55,25,2,4-Seam Fastball,236.0
141,ST,86.7,-2.16,5.1,,,,,12.0,R,R,S,1,2,0.66,0.36,0.85,3.18,,,,0,4,5.869727870592496,-126.1385117773371,0.8655816832015685,5.9018114545618285,24.76798964655868,-28.75454331880413,3.56,1.77,2556.0,6.7,53.84,24,4,Sweeper,77.0
142,FS,86.8,-2.05,5.24,,,,,13.0,R,R,S,1,1,-1.52,0.47,-0.13,1.45,,,,0,4,7.835794020246298,-126.12923916415772,-3.869575650180892,-17.839612106987374,25.53423485872662,-26.54731623545192,3.56,1.77,1563.0,7.1,53.36,24,3,Split-Finger,238.0
143,SI,94.8,-2.09,5.29,,,,,13.0,R,R,B,0,1,-1.42,0.96,-0.35,1.15,,,,0,4,7.814157778006251,-137.69637230198026,-7.378621733589895,-19.750935335402623,30.820821840330865,-18.477359433648804,3.34,1.8,2411.0,7.1,53.38,24,2,Sinker,225.0
144,SI,94.1,-2.13,5.23,,,,,8.0,R,R,S,0,0,-1.49,0.97,-0.06,2.15,,,,0,4,8.825567745428385,-136.70703652180111,-4.474582290066532,-20.67060278665312,30.93591078238129,-19.22893693104076,3.39,1.73,2307.0,7.2,53.28,24,1,Sinker,227.0
145,SI,95.4,-2.16,5.2,,,,,7.0,R,R,X,3,1,-1.5,0.76,-0.28,2.27,606115.0,,570482.0,2,3,8.474038028018512,-138.54791562966145,-3.813906654401317,-21.253476611666954,32.67981265808273,-21.698960231862326,3.63,1.76,2295.0,7.3,53.19,18,5,Sinker,226.0
148,FF,95.1,-2.08,5.26,,,,,12.0,R,R,B,0,1,-0.71,1.27,0.94,3.29,606115.0,,570482.0,2,3,9.695887551717284,-138.18223150053478,-2.418275383032799,-11.169106517909627,29.33686938614672,-15.518053356644458,3.59,1.79,2453.0,7.3,53.18,18,2,4-Seam Fastball,225.0
149,ST,86.3,-2.16,5.22,,,,,2.0,R,R,S,0,0,0.76,0.07,0.21,3.29,606115.0,,570482.0,2,3,4.111186897960493,-125.5666183815538,1.5514232665177283,7.166132376283279,26.63081952450049,-32.01075847111324,3.63,1.76,2569.0,6.6,53.85,18,1,Sweeper,74.0
150,FF,95.8,-2.08,5.29,,,,,1.0,R,R,X,1,1,-0.59,1.27,-0.75,3.34,606115.0,,570482.0,1,3,4.93865378160081,-139.49499015275822,-2.449643100682599,-8.766970270704848,31.507459024294786,-15.312421745486356,3.38,1.6,2523.0,7.2,53.26,17,3,4-Seam Fastball,223.0
153,SI,94.9,-2.12,5.23,,,,,4.0,R,R,X,0,1,-1.38,0.56,-0.53,2.86,,606115.0,657656.0,0,3,7.395299961717533,-138.08079990214026,-1.812094991943085,-19.34186602663416,30.132306087722224,-24.85708561827066,3.43,1.62,2322.0,7.2,53.27,16,2,Sinker,226.0
154,FF,95.1,-2.11,5.29,,,,,2.0,R,R,S,0,0,-0.69,1.28,0.05,3.35,,606115.0,657656.0,0,3,7.329906131311278,-138.4204612339724,-2.355315816115457,-10.451240222826812,30.46673193215428,-15.356655424379277,3.43,1.62,2516.0,7.3,53.17,16,1,4-Seam Fastball,225.0
155,SI,94.5,-2.04,5.26,,,,,5.0,R,R,X,0,0,-1.23,0.44,-0.17,2.65,,,606115.0,0,3,7.735251331035826,-137.47165779259944,-2.1265357878983755,-17.29825109143331,29.144418163894606,-26.298529529187043,3.34,1.56,2338.0,7.1,53.44,15,1,Sinker,222.0
157,FF,94.7,-2.17,5.26,,,,,12.0,R,R,B,1,2,-0.86,1.27,0.05,4.15,,,,0,3,7.878372861571525,-137.76296060463557,-0.0697031488001201,-12.716619618274978,29.525531405633306,-16.164154668941496,3.36,1.69,2482.0,7.2,53.31,14,4,4-Seam Fastball,229.0
160,SI,94.3,-2.03,5.3,,,,,13.0,R,R,S,0,0,-1.48,0.42,-0.84,2.43,,,,0,3,6.498276630014884,-137.2522535296712,-2.7338670409398365,-20.17122845785164,30.272637561774047,-26.52347564303973,3.38,1.59,2272.0,7.2,53.32,14,1,Sinker,231.0
161,FF,96.7,-2.07,5.32,,,,,5.0,L,R,X,1,1,-0.83,1.16,0.25,2.57,,,,2,2,8.211292381882167,-140.6222240743065,-4.484369380544306,-12.821540108289978,31.79706548036738,-15.9012262801652,3.43,1.61,2480.0,7.1,53.42,9,3,4-Seam Fastball,227.0
162,FF,95.4,-1.87,5.31,,,,,6.0,L,R,S,1,0,-0.87,1.05,0.75,2.64,,,,2,2,8.983203553202461,-138.69378136538992,-3.782982783230894,-13.21542647051412,30.99049400023635,-17.965630240918046,3.45,1.57,2414.0,7.1,53.36,9,2,4-Seam Fastball,232.0
163,SI,95.8,-1.95,5.19,,,,,4.0,R,R,X,3,1,-1.52,0.37,-0.82,2.27,,,,1,2,6.495497443843901,-139.36993936078892,-2.965312064331814,-21.23836774477808,31.544804546354595,-26.85277090332965,3.49,1.62,2380.0,7.1,53.44,8,5,Sinker,228.0
164,SI,94.8,-2.08,5.24,,,,,11.0,R,R,B,2,1,-1.53,0.22,-1.76,3.47,,,,1,2,4.333414195725817,-137.9617083283321,0.571633094105755,-20.5310927092771,31.319151954954894,-29.6787796938054,3.5,1.67,2268.0,7.0,53.47,8,4,Sinker,232.0
165,FF,95.6,-2.11,5.36,,,,,2.0,R,R,S,2,0,-0.65,1.32,0.24,3.32,,,,1,2,7.772382677354591,-139.02702746612448,-2.7783229191705785,-10.083207767944725,29.35253473729624,-14.630813632116263,3.5,1.64,2396.0,7.1,53.38,8,3,4-Seam Fastball,226.0
166,FF,95.8,-2.08,5.39,,,,,12.0,R,R,B,1,0,-0.68,1.23,0.54,3.81,,,,1,2,8.619002691303155,-139.3320917677357,-1.3642752442034007,-10.795280692766068,30.572614554844737,-16.03561814676223,3.55,1.64,2280.0,7.2,53.27,8,2,4-Seam Fastball,226.0
167,FF,95.6,-2.06,5.43,,,,,12.0,R,R,B,0,0,-0.75,1.3,0.99,2.7,,,,1,2,9.85879650509971,-138.828151263297,-4.5525471384650125,-11.879668968413016,30.82202052609959,-14.47351868832807,3.57,1.64,2411.0,7.1,53.42,8,1,4-Seam Fastball,224.0
168,FF,94.2,-2.17,5.51,,,,,13.0,L,R,X,0,0,-0.7,1.17,-0.93,2.09,,,,0,2,4.818902568773396,-137.03257121292475,-5.812724475419797,-9.835836229796408,30.66797744523512,-16.396033805404585,3.54,1.74,2435.0,6.9,53.58,7,1,4-Seam Fastball,222.0
169,FF,96.1,-2.04,5.2,,,,,2.0,R,R,S,2,2,-0.8,1.3,-0.22,3.56,,,,2,1,6.746361137978117,-139.78199167806443,-1.6739633442267678,-12.073065708008908,32.6459517030752,-15.053391139262413,3.56,1.77,2515.0,7.2,53.34,3,5,4-Seam Fastball,227.0
170,ST,87.2,-2.15,5.16,,,,,4.0,R,R,S,2,1,0.27,0.49,-0.28,2.81,,,,2,1,3.971983922471349,-126.95405510038864,-0.4438147964267225,1.977473960797082,28.37609783404237,-27.001104206778844,3.56,1.77,2461.0,6.8,53.65,3,4,Sweeper,80.0
171,SI,95.8,-2.14,5.18,,,,,13.0,R,R,S,2,0,-1.48,0.32,-1.57,1.82,,,,2,1,4.944627141908672,-139.39510156759968,-4.029940834308036,-20.40704893250812,32.926987995206204,-27.33683018825754,3.56,1.77,2315.0,7.2,53.26,3,3,Sinker,224.0
172,ST,87.6,-2.09,5.19,,,,,12.0,R,R,B,1,0,0.51,0.15,0.29,3.95,,,,2,1,4.737032632324741,-127.5355906103001,2.858515838034453,4.556294408787418,27.009298022106847,-31.362302034836784,3.21,1.77,2677.0,6.7,53.8,3,2,Sweeper,72.0
174,SI,95.7,-2.1,5.27,,,,,8.0,R,R,X,2,1,-1.55,0.39,-0.21,2.3,,,,1,1,8.63054074889816,-139.1130340496274,-3.1201584588125417,-22.021481198883134,31.56717565394241,-26.59755179507298,3.63,1.76,2386.0,7.2,53.29,2,4,Sinker,227.0
175,SI,95.8,-2.04,5.26,,,,,5.0,R,R,S,2,0,-1.58,0.24,-0.2,2.39,,,,1,1,8.562038566876602,-139.31360148837211,-2.528183816313688,-22.49362615164145,31.998439148665383,-28.67560353837312,3.55,1.79,2356.0,7.1,53.36,2,3,Sinker,231.0
177,FF,96.2,-2.1,5.36,,,,,12.0,R,R,B,0,0,-0.62,1.24,1.32,2.73,,,,1,1,10.659074054569944,-139.62319015776586,-4.257553391320595,-10.473487742558516,31.532720239494143,-15.094503348355415,3.52,1.74,2365.0,7.3,53.2,2,1,4-Seam Fastball,229.0
178,SI,95.3,-2.1,5.35,,,,,6.0,R,R,X,0,1,-1.46,0.54,0.33,2.18,,,,0,1,9.831920472811287,-138.3916039745732,-3.949954087435174,-20.97564055650849,30.39512128001228,-24.548162302307208,3.38,1.6,2320.0,7.3,53.25,1,2,Sinker,228.0
179,FF,96.2,-2.12,5.43,,,,,5.0,R,R,S,0,0,-0.81,1.26,0.27,2.39,,,,0,1,8.316604267883704,-139.76978257027886,-5.365787958038425,-12.585331647921974,32.497880079381005,-14.649423920910392,3.38,1.6,2381.0,7.2,53.27,1,1,4-Seam Fastball,232.0
180,FS,87.5,-2.12,5.22,,,,,13.0,L,R,S,1,2,-0.94,0.46,-0.41,1.39,,,,2,6,6.196177111846343,-127.38569512174176,-4.167509453493911,-11.508458456045489,24.884591326566955,-26.486227804610387,3.41,1.56,1589.0,7.3,53.24,45,4,Split-Finger,242.0
182,CU,82.4,-2.18,5.37,,,,,9.0,L,R,S,0,1,0.91,-0.79,0.49,2.02,,,,2,6,4.339566998659688,-120.07040116346184,0.4103796726996471,8.07296711518623,21.678404288870464,-40.16859411201877,3.41,1.56,2671.0,6.7,53.81,45,2,Curveball,63.0
183,FF,94.4,-2.17,5.22,,,,,4.0,L,R,S,0,0,-0.89,1.23,-0.36,2.36,,,,2,6,6.835826017920902,-137.3457614478445,-4.613818255983135,-12.814250248182963,29.45090392257682,-15.74656817256741,3.44,1.54,2444.0,7.5,53.01,45,1,4-Seam Fastball,229.0
184,FF,95.8,-1.99,5.29,,,,,8.0,L,R,X,2,1,-0.73,1.21,-0.07,2.01,,,,1,6,6.892287667619775,-139.26308668886855,-5.868054899086857,-11.08746011219654,31.65350330792675,-15.247435883429883,3.33,1.55,2529.0,7.4,53.1,44,4,4-Seam Fastball,228.0
185,SI,94.2,-1.97,5.26,,,,,7.0,L,R,S,2,0,-1.34,0.62,-0.61,1.74,,,,1,6,6.630650148857553,-137.10221082235915,-4.931959838232061,-18.3944770993347,27.95118743919485,-23.457898375119026,3.33,1.55,2243.0,7.3,53.25,44,3,Sinker,232.0
186,FC,92.0,-2.11,5.22,,,,,11.0,L,R,B,1,0,0.14,0.85,-0.89,3.07,,,,1,6,2.850017307810367,-134.03823574188377,-1.545453515268408,1.1107446471798053,25.92456106698188,-21.731326224668955,3.36,1.63,2558.0,7.1,53.42,44,2,Cutter,212.0
187,FC,92.3,-2.15,5.17,,,,,12.0,L,R,B,0,0,0.26,0.87,0.41,3.55,,,,1,6,6.066715965483055,-134.42751736450845,-0.2510759121148044,1.9375972030283968,27.30994857727023,-21.68867360797196,3.37,1.55,2514.0,7.2,53.26,44,1,Cutter,214.0
188,FC,91.6,-2.04,5.26,,,,,6.0,L,R,X,2,0,-0.13,0.88,0.31,2.72,,,,0,6,6.317160889693165,-133.40542423675245,-2.590805119788094,-2.714998302326149,24.26531557544953,-21.23945318295591,3.26,1.55,2656.0,7.0,53.46,43,3,Cutter,211.0
189,ST,85.8,-2.13,5.17,,,,,13.0,L,R,B,1,0,1.05,0.02,-0.34,1.23,,,,0,6,2.1325386880981214,-124.87597467554714,-3.065651199154248,10.411044533855833,27.72414951920066,-31.515320767923512,3.32,1.55,2557.0,6.9,53.6,43,2,Sweeper,89.0
190,FF,93.5,-2.08,5.32,,,,,12.0,L,R,B,0,0,-0.62,1.01,1.1,3.84,,,,0,6,9.73867663704154,-135.88287963282127,-0.3018354612839481,-9.74606154295272,27.60020966708393,-19.71233387856907,3.26,1.6,2235.0,7.2,53.3,43,1,4-Seam Fastball,232.0
191,SI,95.7,-2.08,5.12,,,,,7.0,R,R,X,1,1,-1.46,0.49,-0.3,1.89,,,,2,5,8.104232220306725,-139.09982048176556,-4.040339303101784,-20.72858513579628,31.534218530014183,-25.113968791907304,3.65,1.76,2368.0,7.2,53.28,38,3,Sinker,225.0
192,SI,95.3,-2.13,5.09,,,,,13.0,R,R,B,0,1,-1.42,0.39,-0.78,1.3,,,,2,5,6.850898983383839,-138.5290870986254,-5.253433758153925,-19.76267427928074,30.34224984011105,-26.16379937454863,3.77,1.77,2309.0,7.1,53.39,38,2,Sinker,231.0
193,FF,95.4,-2.02,5.25,,,,,5.0,R,R,S,0,0,-0.84,1.19,0.2,2.83,,,,2,5,7.874291589314191,-138.78450004464423,-3.5129371669245426,-12.554890066752185,29.688448156996383,-16.10846177191145,3.6,1.76,2474.0,7.2,53.28,38,1,4-Seam Fastball,226.0
194,SI,94.7,-2.01,5.19,,,,,13.0,R,R,X,0,0,-1.32,0.49,-1.14,1.99,,,,1,5,5.283898127546349,-137.76019985410724,-3.82071940423756,-17.92319353439229,31.05947930557717,-25.323138259261853,3.18,1.49,2313.0,7.2,53.32,37,1,Sinker,226.0
196,CU,81.6,-2.09,5.32,,,,,9.0,L,R,S,0,1,1.01,-0.76,0.54,1.91,,,,0,5,4.001311155323804,-118.81871158626345,0.3759594279267793,8.830644347041154,22.77216963715048,-39.68515221601481,3.49,1.62,2742.0,6.8,53.71,36,2,Curveball,62.0
197,FC,91.5,-2.11,5.23,,,,,12.0,L,R,S,0,0,0.0,1.0,0.84,3.23,,,,0,5,7.556011927599666,-133.2545690444017,-1.4126392521290203,-1.4449606196795084,25.771158420528835,-20.04247715443858,3.49,1.62,2522.0,7.2,53.3,36,1,Cutter,219.0
199,ST,85.4,-2.22,5.11,,,,,2.0,R,R,S,0,1,0.58,0.86,-0.18,3.04,,694376.0,,2,4,3.707582611633709,-124.36565307936684,-0.3494144198955013,5.32552514724546,23.81450226174646,-23.32653644933867,3.31,1.61,2664.0,7.0,53.47,32,2,Sweeper,81.0
200,SI,95.9,-2.22,5.1,,,,,4.0,R,R,S,0,0,-1.41,0.41,-0.52,2.55,,694376.0,,2,4,7.813383984517538,-139.36274929824705,-2.029308103309238,-20.202511465159937,33.5086545404188,-26.62346211145417,3.36,1.71,2436.0,7.1,53.36,32,1,Sinker,233.0
201,ST,85.8,-2.3,5.21,,,,,3.0,R,R,X,0,0,0.48,0.65,0.71,2.99,605170.0,,676694.0,2,4,6.212146017438876,-124.95089187494332,-0.3310029582561276,3.880633443014803,24.2432505565592,-25.51734811634912,3.37,1.53,2496.0,6.9,53.63,31,1,Sweeper,82.0
202,SI,95.3,-2.17,5.17,,,,,4.0,R,R,X,0,0,-1.47,0.51,-0.7,2.59,,605170.0,592325.0,1,4,7.329748640524806,-138.57886119707314,-2.344003245121151,-20.57454287023046,30.02903046524693,-25.237714881495183,3.33,1.55,2320.0,7.5,53.04,30,1,Sinker,225.0
203,SI,95.9,-2.08,5.19,,,,,5.0,L,R,X,0,1,-1.46,0.61,0.03,2.39,,,605170.0,1,4,9.083839360378189,-139.45224378331687,-3.2987546899815445,-21.05873787295976,28.05906720423956,-23.626066945670782,3.41,1.56,2389.0,7.4,53.09,29,2,Sinker,229.0
204,FF,95.5,-2.01,5.32,,,,,6.0,L,R,S,0,0,-0.89,1.24,0.38,2.57,,,605170.0,1,4,8.478289427660162,-138.84860621346994,-4.460931952757709,-13.427712856008004,30.902627619298755,-15.30596367414284,3.41,1.56,2496.0,7.3,53.21,29,1,4-Seam Fastball,230.0
205,FF,94.5,-2.11,5.15,,,,,9.0,L,R,B,3,2,-0.55,1.09,0.64,1.53,,,,1,4,8.579423769356179,-137.36829527733804,-6.337170704681531,-8.67199915889919,26.98922912568916,-17.19848036149242,3.34,1.55,2449.0,7.5,53.01,28,6,4-Seam Fastball,229.0
206,ST,86.7,-2.28,5.17,,,,,9.0,L,R,S,3,1,0.74,0.24,0.61,1.95,,,,1,4,5.445025110386106,-126.21617712700692,-1.9975917914411487,6.817325528340552,25.212481089979097,-29.43890959001361,3.33,1.55,2578.0,6.8,53.66,28,5,Sweeper,77.0
207,FF,96.0,-2.11,5.25,,,,,1.0,L,R,S,3,0,-0.8,1.13,-0.31,2.99,,,,1,4,6.731069304411553,-139.68708119433134,-3.023193699186597,-11.993203870559078,29.469527884696763,-16.825710754552546,3.41,1.5,2425.0,7.3,53.2,28,4,4-Seam Fastball,229.0
208,FF,95.6,-2.02,5.23,,,,,1.0,L,R,B,2,0,-0.74,1.03,-0.76,3.17,,,,1,4,5.075855045248675,-139.22868415082488,-2.199439391613753,-10.701259270377708,29.36900326702603,-18.484282411656,3.34,1.55,2435.0,7.1,53.35,28,3,4-Seam Fastball,226.0
209,SI,95.0,-2.15,5.18,,,,,13.0,L,R,B,1,0,-1.21,0.59,-1.26,2.45,,,,1,4,5.132437960277983,-138.40124950186976,-2.893570976860508,-16.75549601233458,29.28480961166879,-24.10152266117584,3.33,1.58,2308.0,7.0,53.52,28,2,Sinker,226.0
210,FF,94.6,-2.04,5.26,,,,,12.0,L,R,B,0,0,-0.52,1.19,0.6,3.93,,,,1,4,8.203131614746932,-137.58260606556058,-0.4411975445068583,-8.4062739591008,29.77018027569067,-17.18775262712447,3.32,1.57,2499.0,7.4,53.09,28,1,4-Seam Fastball,224.0
211,ST,86.8,-2.22,5.2,,,,,9.0,L,R,X,2,2,1.0,0.21,0.43,1.86,,,,0,4,4.32196167466496,-126.4670325683218,-2.306838224739556,10.017415412946931,23.64008824647892,-29.717505832578787,3.26,1.55,2569.0,6.7,53.8,27,5,Sweeper,94.0
213,FF,95.3,-2.06,5.34,,,,,3.0,L,R,S,1,1,-0.82,1.24,0.72,3.27,,,,0,4,9.299686958436508,-138.49656284384707,-2.643508086209539,-12.536116525650264,29.539393272597664,-15.762695402463748,3.25,1.49,2499.0,7.3,53.21,27,3,4-Seam Fastball,230.0
215,FC,90.4,-2.24,5.3,,,,,12.0,L,R,S,0,0,0.05,0.88,0.24,3.66,,,,0,4,6.141451013775312,-131.74990314561893,-0.1205806147524894,-0.54650433852944,24.42050705808936,-21.960786624147968,3.26,1.55,2439.0,6.9,53.59,27,1,Cutter,212.0
216,ST,84.6,-2.31,5.06,,,,,12.0,R,R,X,0,2,0.8,0.33,1.0,3.34,,608324.0,670541.0,2,3,6.216779210601966,-123.0885789657464,1.700610905067578,7.0233120064566,23.383419597458555,-29.30397158061147,3.65,1.76,2650.0,7.0,53.46,21,3,Sweeper,65.0
217,FF,96.1,-2.24,5.11,,,,,2.0,R,R,S,0,1,-0.76,1.18,-0.26,3.4,,608324.0,670541.0,2,3,7.0948193128669095,-139.81182146747977,-1.6882313604914712,-11.541872033980102,29.54274894329875,-16.413574324501692,3.65,1.76,2449.0,7.2,53.26,21,2,4-Seam Fastball,233.0
218,ST,85.7,-2.23,5.11,,,,,2.0,R,R,S,0,0,0.79,0.36,-0.14,3.63,,608324.0,670541.0,2,3,3.3786454790066136,-124.98187212178682,1.9864733178873468,7.777927048994274,21.43764155722804,-28.925786931690183,3.65,1.76,2608.0,6.7,53.79,21,1,Sweeper,77.0
219,FF,95.4,-2.08,5.13,,,,,11.0,R,R,S,1,2,-0.6,1.11,-0.18,3.89,,608324.0,670541.0,1,3,6.476531575599679,-138.85175310106249,-0.1522827664796143,-9.190602720502936,29.36387969989104,-17.930885907853636,3.18,1.49,2436.0,7.2,53.3,20,4,4-Seam Fastball,228.0
221,SI,95.8,-2.25,5.12,,,,,1.0,R,R,S,0,1,-1.3,0.41,-0.48,2.83,,608324.0,670541.0,1,3,7.752872870134017,-139.33586850262873,-1.392876512353919,-18.625484989048225,31.085793822177987,-26.7516616559416,3.18,1.49,2371.0,7.4,53.15,20,2,Sinker,226.0
222,SI,96.0,-2.09,5.08,,,,,7.0,R,R,S,0,0,-1.51,0.35,-0.65,2.0,,608324.0,670541.0,1,3,7.33485802546421,-139.58437977177482,-3.3830230599835485,-21.343182325813903,30.732439888479984,-27.08260593248336,3.18,1.49,2325.0,7.2,53.31,20,1,Sinker,229.0
224,FF,96.3,-2.0,5.18,,,,,1.0,L,R,S,3,2,-0.77,1.33,-0.72,3.24,,,608324.0,1,3,5.232702040589459,-140.10863358985696,-2.625730244475696,-11.36226399200476,32.09370221499797,-14.305856729668632,3.49,1.62,2493.0,7.2,53.26,19,8,4-Seam Fastball,229.0
225,CU,81.8,-2.09,5.25,,,,,8.0,L,R,S,3,2,0.78,-0.76,-0.22,1.73,,,608324.0,1,3,2.755876288596548,-119.079218974793,0.0898858656160541,6.865465799325194,22.696262026797623,-39.66111356425512,3.49,1.62,2708.0,6.8,53.68,19,7,Curveball,62.0
226,CU,81.2,-2.0,5.37,,,,,13.0,L,R,B,2,2,0.81,-0.85,-1.21,2.42,,,608324.0,1,3,0.2324098511695891,-118.32326389199405,1.6352882624154967,7.553599007355719,22.12750114610009,-40.72582362156126,3.54,1.67,2756.0,6.7,53.78,19,6,Curveball,60.0
227,FF,97.0,-2.09,5.19,,,,,2.0,L,R,S,2,2,-0.79,1.11,0.27,3.14,,,608324.0,1,3,8.255730742027895,-141.19233075960102,-2.588621275366427,-12.259901012480888,27.981472422601133,-16.779713827499226,3.49,1.62,2502.0,7.3,53.23,19,5,4-Seam Fastball,231.0
