pitch_type,release_speed,release_pos_x,release_pos_z,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,stand,p_throws,type,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,release_spin_rate,release_extension,release_pos_y,at_bat_number,pitch_number,pitch_name,spin_axis
SL,88.1,-1.07,6.01,,,,,7.0,L,R,X,3,2,0.12,0.13,0.13,1.73,,,,1,1,2.680380341325753,-128.23897348268113,-4.592171069222371,0.8059306874917019,25.77038552235144,-30.05954736279532,3.56,1.71,2826.0,6.5,54.0,2,9,Slider,92.0
SL,86.1,-0.94,6.08,,,,,12.0,L,R,S,3,2,0.61,-0.19,0.38,1.01,,,,1,1,1.9015855852653096,-125.36128395495444,-5.394051080434658,6.035324443032109,26.143371378630043,-33.270886322388414,3.56,1.71,2801.0,6.4,54.14,2,8,Slider,63.0
SL,87.4,-1.11,6.03,,,,,7.0,L,R,S,3,2,0.33,-0.22,0.1,1.67,,,,1,1,2.2271658104410084,-127.23558558173544,-3.889067324000566,3.1233627709246448,27.060032427705085,-33.97637688864512,3.56,1.71,2896.0,6.3,54.17,2,7,Slider,79.0
FF,96.6,-0.92,6.17,,,,,1.0,L,R,S,3,2,-0.22,1.5,0.15,3.07,,,,1,1,3.3790406979967145,-140.5483871753907,-6.068534413104072,-3.767548509695012,34.73101388850528,-11.199377225279807,3.56,1.71,2405.0,6.4,54.14,2,6,4-Seam Fastball,189.0
SL,87.0,-0.95,6.01,,,,,12.0,L,R,S,3,1,0.65,0.06,0.65,1.45,,,,1,1,2.5110539800668685,-126.56669232260695,-4.810718696815526,6.358169287085278,28.30423143880465,-30.703480245376824,3.56,1.71,2767.0,6.2,54.28,2,5,Slider,107.0
FF,96.2,-0.8,6.14,,,,,12.0,L,R,B,2,1,-0.14,1.59,0.75,1.65,,,,1,1,4.417626214024248,-139.79257532471985,-9.92529951274618,-2.9110341027803748,32.89788428296899,-9.216757862020728,3.65,1.93,2645.0,6.4,54.11,2,4,4-Seam Fastball,190.0
FF,96.8,-1.02,6.24,,,,,9.0,L,R,B,1,1,-0.67,1.56,-1.31,4.41,,,,1,1,0.7649034224782272,-140.95906568388443,-2.8654374212294127,-9.11195111534407,34.05368492953924,-11.06470890890669,3.65,1.71,2439.0,6.3,54.21,2,3,4-Seam Fastball,192.0
KC,80.2,-0.92,6.04,,,,,11.0,L,R,B,0,1,0.41,-1.5,-1.18,1.51,,,,1,1,-1.3569363884620622,-116.6906945914098,-0.398748866220274,4.025997934036599,24.96859339245691,-45.859664588921696,3.7,1.71,2711.0,6.1,54.38,2,2,Knuckle Curve,26.0
FF,96.4,-0.88,6.24,,,,,0.0,L,R,S,0,0,-0.11,1.43,-0.7,3.39,,,,1,1,0.7329687300770447,-140.3575132524568,-5.2632286908791,-1.6744449132713062,31.497083505925453,-12.25768506134842,3.56,1.71,2544.0,6.3,54.18,2,1,4-Seam Fastball,187.0
FF,96.0,-0.5,6.18,,,,,4.0,R,R,X,0,0,-0.18,1.58,0.27,2.12,,,,0,1,2.468427872030827,-139.66065376558345,-8.760118341593813,-2.913516171000689,29.97066604972712,-9.738094682525732,2.91,1.3,2523.0,6.5,54.03,1,1,4-Seam Fastball,183.0
FF,97.6,-1.29,6.28,,,,,2.0,L,R,X,0,1,-0.36,1.35,0.67,3.01,,,671218.0,2,6,6.128134506696146,-141.9031290990146,-6.438045700111835,-6.234307372263515,31.06216801408024,-12.57540048930387,3.36,1.61,2584.0,6.4,54.1,51,2,4-Seam Fastball,199.0
FF,97.5,-1.13,6.29,,,,,9.0,L,R,S,0,0,-0.43,1.58,-0.18,3.55,,,671218.0,2,6,3.551300270833635,-141.93979845032885,-5.479025607200183,-6.660580618681656,32.43615566065876,-9.812674650282393,3.36,1.61,2670.0,6.3,54.2,51,1,4-Seam Fastball,201.0
SL,87.0,-1.14,6.08,,,,,8.0,R,R,S,2,2,0.21,0.07,0.47,1.75,,,671218.0,1,6,3.463724845959675,-126.69605806585912,-4.368469346383465,1.5146684194200313,25.808495788080045,-30.69898947423038,3.48,1.64,2769.0,6.5,54.01,50,5,Slider,64.0
SL,88.7,-1.35,6.1,,,,,12.0,R,R,S,2,1,-0.14,0.22,0.21,1.03,,,671218.0,1,6,4.108910522396598,-129.04893449531974,-6.827607636189296,-2.3676673272944906,26.54389519385184,-28.492079696988576,3.48,1.64,2660.0,6.5,54.02,50,4,Slider,121.0
FF,96.1,-1.16,6.21,,,,,0.0,R,R,S,2,0,-0.41,1.57,-0.32,3.75,,,671218.0,1,6,3.1587937630492315,-139.8918482668937,-4.4678985543319225,-6.125222630403866,33.23141540134184,-10.858604904180266,3.65,1.73,2495.0,6.4,54.05,50,3,4-Seam Fastball,188.0
FF,96.2,-0.94,6.28,,,,,10.0,R,R,B,1,0,-0.19,1.42,1.3,2.93,,,671218.0,1,6,6.402845157039926,-139.9015147492246,-6.594891230758355,-3.873461401833101,28.66076166459681,-12.194609091802771,3.63,1.76,2597.0,6.5,53.98,50,2,4-Seam Fastball,185.0
FF,97.2,-1.04,6.38,,,,,9.0,R,R,B,0,0,-0.12,1.57,-0.18,4.26,,,671218.0,1,6,2.5789324799530418,-141.49534133152085,-3.7343287452282414,-2.1969675844019907,33.07956583723169,-10.443448368598077,3.64,1.7,2508.0,6.3,54.15,50,1,4-Seam Fastball,189.0
SL,89.0,-1.46,5.97,,,,,7.0,L,R,X,0,2,0.11,0.28,0.27,1.96,,,671218.0,0,6,4.006594257279425,-129.63072578071922,-4.448454967241897,0.478533254160784,25.23700848282304,-28.31440060334448,3.26,1.6,2747.0,6.4,54.15,49,3,Slider,82.0
SL,86.7,-1.6,5.97,,,,,4.0,L,R,S,0,1,0.01,0.18,-0.12,2.47,,,671218.0,0,6,3.515161534767062,-126.29134624281288,-2.588126756161266,-0.5664972967622881,24.453760359213195,-29.94333392180229,3.26,1.6,2563.0,6.3,54.17,49,2,Slider,103.0
SL,88.0,-1.6,6.1,,,,,3.0,L,R,S,0,0,0.12,0.22,-0.72,2.39,,,671218.0,0,6,1.905660901495324,-128.33881072180333,-3.4636919064869898,0.9503726997641884,23.483609221940497,-29.22953162470264,3.31,1.67,2636.0,6.3,54.21,49,1,Slider,102.0
KC,80.4,-0.66,6.13,,,,,8.0,R,R,X,3,2,0.3,-1.43,0.28,1.89,,,,0,6,1.5173162277871275,-117.01099623017434,0.0583263163399356,2.3947843596498304,23.5082562139649,-45.53373168004898,3.19,1.54,2478.0,6.5,53.96,48,7,Knuckle Curve,17.0
SL,88.1,-0.9,6.24,,,,,9.0,R,R,S,3,2,0.18,0.16,-0.12,3.69,,,,0,6,1.5052244398820185,-128.35760780445827,-0.4825905324084729,1.69065454932854,24.98480552496106,-30.450631402890814,3.19,1.54,2748.0,6.2,54.3,48,6,Slider,84.0
FF,97.7,-0.8,6.26,,,,,2.0,R,R,S,3,1,-0.15,1.37,0.76,2.88,,,,0,6,4.551650098696454,-142.2101573096418,-6.823040421808629,-2.981610289521212,30.004331720786755,-12.226384726242156,3.19,1.54,2366.0,6.4,54.1,48,5,4-Seam Fastball,189.0
FF,97.8,-0.76,6.3,,,,,12.0,R,R,B,2,1,-0.19,1.22,0.12,1.29,,,,0,6,2.8221711112237844,-142.20259485909378,-10.891265855669891,-3.2039514201780737,30.328877987554044,-13.35113566558745,3.35,1.63,2356.0,6.4,54.08,48,4,4-Seam Fastball,188.0
SL,86.8,-0.91,6.12,,,,,11.0,R,R,S,2,0,0.31,-0.09,-0.03,0.6,,,,0,6,1.4957218258175016,-126.30743197592248,-6.880879693281731,2.9953145248533186,24.85394474435294,-31.95914140845317,3.19,1.54,2575.0,6.4,54.12,48,3,Slider,98.0
SL,87.9,-1.05,6.21,,,,,9.0,R,R,B,1,0,0.43,-0.01,-0.57,3.71,,,,0,6,0.2808103144963921,-128.0850647863599,0.0009238458352416,4.678335165488074,24.57827729072289,-32.518065459758155,3.41,1.58,2654.0,6.2,54.29,48,2,Slider,89.0
SL,87.0,-1.1,6.08,,,,,11.0,R,R,B,0,0,0.26,0.04,-0.36,1.36,,,,0,6,1.2663528238140602,-126.83950725161414,-5.3479264116959015,2.5539717489455254,23.142491339054352,-30.92251173103534,3.32,1.59,2616.0,6.3,54.15,48,1,Slider,83.0
FF,96.3,-1.2,6.24,,,,,1.0,L,R,S,0,2,0.23,1.1,-0.17,3.47,,,,2,5,2.194491653564886,-140.25985241652725,-4.306867349563468,2.5718604407304184,31.177584358087856,-16.83564454624074,3.36,1.6,2469.0,6.2,54.32,44,3,4-Seam Fastball,192.0
SL,87.3,-1.34,6.04,,,,,12.0,L,R,S,0,1,0.34,-0.04,0.24,0.6,,,,2,5,3.093865126643865,-127.10614154839934,-6.887543243774722,3.1688309459070707,24.2046049788995,-31.49660206608841,3.37,1.61,2754.0,6.2,54.34,44,2,Slider,49.0
SL,86.8,-1.24,6.1,,,,,11.0,L,R,S,0,0,0.3,-0.02,-0.88,2.43,,,,2,5,0.2269075475609289,-126.40288108720874,-2.5765317606685905,3.2134419275533537,25.2568063189099,-32.036238638283024,3.36,1.59,2738.0,6.2,54.27,44,1,Slider,76.0
SL,86.7,-1.14,6.11,,,,,1.0,L,R,S,2,2,0.25,-0.26,-0.01,2.97,,,,1,5,2.165240825978428,-126.33816086675292,-0.8002763326021014,2.2730284804030583,25.9097209223323,-34.973983165819384,3.15,1.53,2652.0,6.0,54.55,43,7,Slider,67.0
KC,81.6,-1.17,6.09,,,,,9.0,L,R,S,2,2,0.38,-1.42,-1.08,3.06,,,,1,5,-0.5268162445349678,-118.7838324279146,2.5178444561096835,3.7162424443620186,24.03379209521304,-46.26472018952251,3.15,1.53,2598.0,6.2,54.3,43,6,Knuckle Curve,23.0
FF,98.3,-0.98,6.3,,,,,9.0,L,R,S,2,2,-0.11,1.39,-0.23,3.42,,,,1,5,2.2866923286833565,-143.10233159199967,-5.543075843072121,-2.049832124703034,32.99240145629753,-11.983678748068268,3.15,1.53,2361.0,6.2,54.3,43,5,4-Seam Fastball,194.0
FF,97.8,-1.09,6.29,,,,,10.0,L,R,S,2,1,-0.27,1.37,0.91,2.75,,,,1,5,5.998485926597663,-142.1959056029258,-7.190179338943053,-4.999226867747915,31.76660886646588,-12.064891763622418,3.15,1.53,2351.0,6.2,54.33,43,4,4-Seam Fastball,189.0
FF,96.5,-1.05,6.29,,,,,9.0,L,R,B,1,1,-0.28,1.48,-0.47,3.59,,,,1,5,2.162757785188643,-140.52673630685555,-4.976223854821924,-4.160266474292287,30.769416128232564,-11.68272269750555,3.13,1.64,2360.0,6.1,54.4,43,3,4-Seam Fastball,193.0
FF,97.0,-1.03,6.35,,,,,9.0,L,R,B,0,1,-0.27,1.34,-0.1,4.6,,,,1,5,3.1093852078095825,-141.29022725317827,-2.228449627553948,-4.347792565749308,31.63808916070404,-13.852383329106225,3.22,1.71,2403.0,6.2,54.28,43,2,4-Seam Fastball,189.0
KC,80.2,-0.88,6.18,,,,,4.0,L,R,S,0,0,0.41,-1.48,0.08,2.45,,,,1,5,1.3454821973259057,-116.77534918455464,1.2852755997142038,3.4199148235467085,23.90513146214199,-46.09293747538215,3.17,1.64,2570.0,6.1,54.42,43,1,Knuckle Curve,23.0
SL,88.2,-1.3,6.07,,,,,0.0,L,R,S,2,2,0.04,0.4,-0.3,3.58,,,,0,5,2.333798076028452,-128.5303380545308,-0.789784111464872,-0.0101183735130334,26.72811651652097,-27.819895511004475,3.5,1.65,2646.0,6.2,54.28,42,5,Slider,96.0
FF,97.1,-1.06,6.32,,,,,9.0,L,R,B,1,2,-0.15,1.35,-0.82,4.49,,,,0,5,0.9980550564449204,-141.45499730983263,-2.500569973426194,-2.2901158995324886,30.294387528205743,-13.63615413903579,3.59,1.73,2340.0,6.2,54.33,42,4,4-Seam Fastball,191.0
SL,86.5,-1.19,6.1,,,,,9.0,L,R,B,0,2,0.26,0.22,-0.03,3.78,,,,0,5,2.2245706193347283,-126.1328775988112,0.1494377987578014,2.4377878842177503,22.716274828001897,-30.017085379615263,3.47,1.69,2654.0,6.2,54.3,42,3,Slider,68.0
SL,86.8,-1.08,6.1,,,,,11.0,L,R,S,0,1,0.26,-0.14,-0.47,1.24,,,,0,5,0.9318086600167595,-126.45403663327885,-5.1988411324571,2.6190751880701355,24.39416209601444,-32.88824646483922,3.5,1.65,2829.0,6.1,54.44,42,2,Slider,83.0
FF,96.6,-1.02,6.28,,,,,3.0,L,R,S,0,0,-0.3,1.54,-0.55,2.37,,,,0,5,1.9226153439611768,-140.53916697452794,-8.378895310812997,-4.379548663668079,30.53939218473856,-10.020057273000454,3.53,1.63,2515.0,6.2,54.29,42,1,4-Seam Fastball,194.0
FF,96.1,-1.19,6.17,,,,,8.0,L,R,X,0,0,-0.23,1.26,0.45,2.23,,672275.0,666464.0,2,4,4.865320998728934,-139.7169273513505,-7.714548830068002,-4.142564545309199,31.779095714753943,-14.068893913545269,3.64,1.69,2448.0,6.4,54.12,37,1,4-Seam Fastball,189.0
FF,97.3,-0.9,6.25,,,,,10.0,R,R,B,3,2,-0.09,1.56,0.9,3.27,,,672275.0,2,4,5.055208531965728,-141.5797816028002,-6.0630102266072505,-2.357573325532575,33.22043027910015,-10.045745311946972,3.88,1.87,2332.0,6.4,54.08,36,7,4-Seam Fastball,194.0
SL,86.4,-1.13,6.11,,,,,4.0,R,R,S,3,2,0.28,-0.26,0.17,3.14,,,672275.0,2,4,2.5446607903504144,-125.89412379831106,-0.4134467149268008,2.500816093212074,22.869096934351905,-35.0289450539563,3.77,1.81,2701.0,6.4,54.13,36,6,Slider,76.0
SL,85.0,-1.2,6.06,,,,,5.0,R,R,S,3,1,0.25,-0.19,0.65,2.65,,,672275.0,2,4,3.8618151791594895,-123.90324960586102,-1.3961401452215607,1.9005043758170508,21.4092705772096,-34.096811036248035,3.77,1.81,2664.0,6.5,54.0,36,5,Slider,67.0
KC,78.8,-0.9,6.09,,,,,12.0,R,R,B,2,1,0.15,-1.42,2.01,0.82,,,672275.0,2,4,6.094242380534164,-114.59296908196283,-1.9427086333792425,0.1221142984238873,22.91533345163815,-44.47710740373802,3.76,1.8,2429.0,6.7,53.81,36,4,Knuckle Curve,18.0
FF,96.5,-0.95,6.35,,,,,2.0,R,R,B,1,1,-0.32,1.43,0.7,3.77,,,672275.0,2,4,5.111827216483965,-140.4951610408367,-4.586799040203381,-5.300609539798049,29.944034921749115,-12.336669924676508,3.87,1.92,2524.0,6.4,54.13,36,3,4-Seam Fastball,185.0
KC,80.9,-1.17,6.15,,,,,12.0,R,R,S,1,0,0.07,-1.55,0.02,1.26,,,672275.0,2,4,2.521795400529041,-117.80766708189849,-1.2758800833869313,0.1633420411732024,24.05156547620976,-46.48552174058313,3.77,1.81,2505.0,6.5,53.98,36,2,Knuckle Curve,13.0
KC,81.7,-1.01,6.1,,,,,12.0,R,R,B,0,0,0.13,-1.43,1.05,1.75,,,672275.0,2,4,4.435577762989468,-118.81555931057083,-0.4046648279336029,0.2540621710191538,24.72042482494281,-45.74436885282063,3.84,1.87,2613.0,6.6,53.87,36,1,Knuckle Curve,18.0
KC,79.4,-0.88,6.17,,,,,1.0,L,R,X,1,0,0.19,-1.44,0.15,2.91,,,,2,4,1.914068511742988,-115.57626318923126,2.4113162552174336,1.246361168931679,24.055621703178048,-45.71210378835293,3.36,1.61,2626.0,6.6,53.95,35,2,Knuckle Curve,19.0
FF,96.9,-0.81,6.36,,,,,9.0,L,R,B,0,0,-0.08,1.5,-0.18,3.78,,,,2,4,1.8378640684522287,-141.16304641491593,-4.796782827133412,-1.4690923815852088,31.770555070391254,-11.224663834746629,3.44,1.68,2548.0,6.2,54.32,35,1,4-Seam Fastball,191.0
KC,82.1,-0.9,6.14,,,,,8.0,R,R,S,1,2,0.0,-1.38,0.8,2.19,,,,1,4,3.865176632294573,-119.4025582260721,0.3804924895234369,-0.8425948949338751,25.51150655791563,-45.55275118186471,3.48,1.64,2567.0,6.6,53.91,34,5,Knuckle Curve,18.0
FF,97.9,-0.79,6.3,,,,,1.0,R,R,S,1,2,-0.28,1.51,0.21,3.21,,,,1,4,3.349753772065604,-142.5668921264674,-6.35034566089106,-4.532278694871063,31.353484199922,-10.33668157887226,3.48,1.64,2403.0,6.1,54.37,34,4,4-Seam Fastball,189.0
FF,97.1,-0.84,6.35,,,,,10.0,R,R,B,0,2,-0.2,1.41,0.19,4.51,,,,1,4,3.1869796647010444,-141.46473146159155,-2.613239749769257,-3.362460456488573,32.08510082035403,-12.874168528989571,3.59,1.72,2393.0,6.2,54.34,34,3,4-Seam Fastball,183.0
SL,86.0,-0.98,6.09,,,,,4.0,R,R,S,0,1,0.22,0.2,0.27,2.55,,,,1,4,2.5100695153526584,-125.29964228612096,-2.63122331741259,1.906688885486032,23.14674555464622,-29.76209882869689,3.48,1.64,2560.0,6.3,54.2,34,2,Slider,77.0
FF,97.5,-0.74,6.31,,,,,4.0,R,R,S,0,0,-0.33,1.48,-0.13,2.63,,,,1,4,2.396045108173214,-141.9256150432896,-7.807464135184722,-5.03730043829886,30.7691109315076,-10.578745986500005,3.48,1.64,2367.0,6.2,54.31,34,1,4-Seam Fastball,192.0
SL,86.3,-1.01,6.15,,,,,7.0,L,R,X,0,1,0.2,0.11,-0.13,1.63,,,,0,4,1.679150819051363,-125.7330867246834,-4.80512360996105,1.775244709403555,23.78615489665764,-30.267042606511747,3.26,1.6,2718.0,6.1,54.44,33,2,Slider,61.0
ST,78.9,-1.18,6.11,,,,,6.0,L,R,S,0,0,0.74,-0.89,-0.74,1.86,,,,0,4,-0.4257979702184522,-114.9475579775582,-0.7274316430004255,6.5793734591503386,23.341703029509844,-40.12782762952125,3.29,1.65,2647.0,6.1,54.42,33,1,Sweeper,25.0
ST,82.5,-1.02,6.15,,,,,2.0,R,R,S,1,2,0.88,-1.08,0.52,3.01,,,,2,3,1.7891868772959545,-120.11630675754594,1.5377538193494722,8.046270575983565,26.16359893705795,-43.14105569517779,3.18,1.56,3033.0,6.2,54.34,26,4,Sweeper,20.0
KC,82.3,-0.91,6.12,,,,,11.0,R,R,S,1,1,0.13,-1.47,-0.3,1.36,,,,2,3,1.1440021764934594,-119.7826973548224,-1.3569729704722138,1.0188470655222903,25.93756363842665,-46.10538067604029,3.19,1.54,2869.0,6.3,54.22,26,3,Knuckle Curve,15.0
KC,79.3,-0.78,6.09,,,,,8.0,R,R,S,1,0,0.35,-1.45,0.34,1.59,,,,2,3,1.8046545343894844,-115.47818648023882,-0.3204082636723351,2.794823969047002,22.298547069516243,-45.29174854541672,3.19,1.54,2597.0,6.6,53.92,26,2,Knuckle Curve,20.0
ST,80.5,-1.11,6.05,,,,,9.0,R,R,B,0,0,0.97,-0.98,-1.35,3.36,,,,2,3,-2.37182995152615,-117.1755578401706,2.548881360078634,9.427145389768729,21.93792118697754,-41.87614173685302,3.36,1.66,2872.0,6.2,54.34,26,1,Sweeper,32.0
FF,97.7,-1.02,6.26,,,,,9.0,L,R,S,2,2,-0.16,1.41,-0.11,3.94,,,,1,3,2.82703768391587,-142.30808262971934,-3.9797203907189136,-2.844363177093983,33.891379210156124,-12.40310413500553,3.36,1.6,2368.0,6.3,54.16,25,5,4-Seam Fastball,191.0
SL,85.6,-1.01,6.09,,,,,9.0,L,R,B,1,2,0.52,-0.22,-0.5,3.76,,,,1,3,0.1507557052550895,-124.72340277091035,1.1866473261690775,5.434364899468917,24.811854100501545,-34.91832757570514,3.36,1.73,2753.0,6.2,54.33,25,4,Slider,70.0
FF,96.8,-0.89,6.19,,,,,5.0,L,R,S,1,1,-0.06,1.41,0.72,2.66,,,,1,3,4.441273276407381,-140.82868074391874,-7.081365286124239,-1.8540699645565584,32.37616565258574,-11.959558819024869,3.36,1.6,2423.0,6.2,54.32,25,3,4-Seam Fastball,189.0
FF,97.7,-0.93,6.21,,,,,9.0,L,R,S,1,0,-0.13,1.62,-0.31,3.71,,,,1,3,1.98851934430125,-142.3056316717591,-4.952333195531221,-2.2727502756771947,32.8654401478474,-9.24656744901461,3.36,1.6,2518.0,6.1,54.37,25,2,4-Seam Fastball,192.0
FF,97.7,-1.04,6.22,,,,,9.0,L,R,B,0,0,-0.06,1.53,-1.25,3.68,,,,1,3,-0.4364727063862071,-142.2767424657649,-4.914309123629347,-0.6971250566266369,31.254570637971728,-10.396472706291531,3.33,1.61,2465.0,6.2,54.3,25,1,4-Seam Fastball,186.0
SL,87.9,-1.06,6.13,,,,,11.0,L,R,S,3,2,0.42,0.38,-1.03,2.22,,,,0,3,-0.7949877929356683,-128.11400785681886,-4.193973332840675,4.834576092321581,24.3007154945632,-27.3196603663825,3.19,1.59,2715.0,5.8,54.66,24,6,Slider,99.0
SL,87.6,-1.02,6.13,,,,,12.0,L,R,B,2,2,0.43,0.17,0.9,1.95,,,,0,3,3.724544739328631,-127.6132449144104,-4.317744235633331,3.919636361648677,26.028498486038547,-29.60863941634587,3.2,1.6,2775.0,6.0,54.5,24,5,Slider,71.0
SL,86.2,-1.08,6.05,,,,,12.0,L,R,B,1,2,0.41,0.1,0.47,1.04,,,,0,3,2.8512117401904966,-125.5302446721479,-5.93516030467207,3.873034165633973,22.137804889527867,-30.23312847299988,3.21,1.61,2807.0,5.9,54.61,24,4,Slider,59.0
SL,86.7,-1.35,6.08,,,,,11.0,L,R,B,0,2,0.48,0.15,-0.24,1.35,,,,0,3,1.6911827210440702,-126.23214642883674,-5.450236468756502,4.816831138970252,23.56960884210996,-29.729915498428948,3.2,1.6,2736.0,6.0,54.47,24,3,Slider,87.0
SL,86.2,-1.07,6.15,,,,,1.0,L,R,S,0,1,0.34,0.24,-0.19,3.24,,,,0,3,1.397269586178892,-125.67771852737064,-1.260412859079828,3.3818462935503266,22.44299689494764,-29.59261930168509,3.15,1.53,2706.0,5.9,54.61,24,2,Slider,68.0
FF,97.2,-0.94,6.27,,,,,0.0,L,R,S,0,0,-0.55,1.57,-0.52,3.37,,,,0,3,2.372606143701747,-141.4637863169761,-5.817931653984681,-7.867599107777246,32.56855038738148,-10.04100855458412,3.34,1.64,2351.0,6.1,54.4,24,1,4-Seam Fastball,195.0
FF,96.7,-0.92,6.24,,,,,1.0,L,R,X,0,0,-0.3,1.55,-0.11,3.47,,,,2,2,2.836964813423014,-140.8341547199353,-5.3997917128440935,-4.674528477069827,29.59552529384168,-10.494840434238636,3.5,1.65,2568.0,6.2,54.26,20,1,4-Seam Fastball,193.0
SL,86.8,-1.05,6.11,,,,,0.0,L,R,S,2,2,0.09,0.28,-0.58,3.43,,,,1,2,0.9383247642249362,-126.56133870351567,-0.8704021614420482,0.837966681932958,23.67066668949376,-29.16284019956934,3.64,1.69,2558.0,5.9,54.56,19,5,Slider,96.0
FF,97.5,-0.89,6.21,,,,,4.0,L,R,S,2,1,-0.11,1.51,0.01,2.71,,,,1,2,2.674763121032978,-141.8106778095063,-7.333576226010435,-2.170167528800337,33.572786569816444,-10.366091035763896,3.64,1.69,2469.0,6.3,54.23,19,4,4-Seam Fastball,192.0
FF,97.4,-0.94,6.26,,,,,10.0,L,R,B,1,1,-0.12,1.52,0.4,4.55,,,,1,2,3.8770703136702287,-141.79024266822464,-2.539573084726171,-2.5708084856402453,34.01294197025267,-11.397342668550303,3.72,1.81,2486.0,6.3,54.19,19,3,4-Seam Fastball,189.0
FF,97.2,-0.99,6.16,,,,,0.0,L,R,S,1,0,-0.14,1.49,-0.35,3.53,,,,1,2,2.0368316414889143,-141.55702751610647,-4.949598823955019,-2.350594894558162,32.2940326266339,-11.193561132578992,3.64,1.69,2393.0,6.3,54.18,19,2,4-Seam Fastball,191.0
FF,98.1,-0.85,6.32,,,,,9.0,L,R,B,0,0,-0.03,1.47,-1.39,5.13,,,,1,2,-1.4051692785430006,-142.93740440722743,-1.1507754259478908,-0.122642196942857,33.40049426325845,-11.97987686233338,3.74,1.71,2378.0,6.1,54.38,19,1,4-Seam Fastball,190.0
FF,97.7,-0.71,6.23,,,,,2.0,R,R,X,3,2,0.01,1.42,0.59,3.84,,,,0,2,3.4751981897029727,-142.23244209890353,-4.190934880873256,-0.6627754413810126,34.21272865089243,-12.1614476511562,3.77,1.81,2302.0,6.3,54.24,18,8,4-Seam Fastball,192.0
FF,97.3,-0.75,6.21,,,,,2.0,R,R,S,3,2,-0.09,1.5,0.36,3.55,,,,0,2,3.179572341354449,-141.57529853691474,-5.043054463202955,-1.9429060152527016,33.30271736625943,-11.070013854504078,3.77,1.81,2298.0,6.3,54.19,18,7,4-Seam Fastball,190.0
SL,88.1,-0.91,6.11,,,,,1.0,R,R,S,3,2,0.01,0.44,-0.07,3.56,,,,0,2,2.0199736372340102,-128.27513532177608,-1.0270228426251862,-0.3340376476984611,27.09525081163128,-27.309253432020046,3.77,1.81,2636.0,6.2,54.31,18,6,Slider,107.0
FF,97.0,-0.78,6.18,,,,,6.0,R,R,S,3,1,-0.26,1.57,-0.69,2.35,,,,0,2,0.8312522129845199,-141.07813699109732,-8.243172509374226,-3.650920374312654,34.31574859028501,-9.541380797939206,3.76,1.89,2332.0,6.2,54.29,18,5,4-Seam Fastball,191.0
FF,98.1,-0.77,6.26,,,,,2.0,R,R,B,2,1,-0.34,1.53,0.43,3.75,,,,0,2,4.028889945703353,-142.74467560069792,-4.810593368011609,-5.579962482278325,36.385394140817446,-10.375404219611765,3.78,1.85,2446.0,6.3,54.18,18,4,4-Seam Fastball,186.0
FF,96.5,-0.64,6.32,,,,,9.0,R,R,B,1,1,-0.26,1.49,-1.2,3.09,,,,0,2,-0.8858028400495406,-140.49489634095772,-6.405675035532968,-3.249780603955454,32.07834444409412,-11.20190275172403,3.84,1.89,2405.0,6.2,54.34,18,3,4-Seam Fastball,188.0
SL,87.2,-1.02,6.19,,,,,4.0,R,R,S,1,0,0.08,0.16,0.05,2.68,,,,0,2,2.41413628652966,-127.0456762730851,-2.5990873653423456,0.3838070251145701,26.487393745740054,-30.153143763431924,3.77,1.81,2639.0,6.3,54.21,18,2,Slider,88.0
ST,81.1,-1.05,6.1,,,,,11.0,R,R,B,0,0,0.74,-1.19,-0.29,1.45,,,,0,2,0.2600187418472965,-117.93028456847986,-1.3387631083468154,6.7562467855043815,27.72063111402205,-43.000752310113015,3.77,1.78,2832.0,6.3,54.18,18,1,Sweeper,27.0
FF,97.4,-1.1,6.2,,,,,2.0,L,R,X,0,1,-0.04,1.6,0.55,2.9,573262.0,,664774.0,2,1,4.553772761574463,-141.62131828315245,-7.0229975377891085,-1.693780960316754,34.26042535023258,-9.266864993271184,3.36,1.61,2561.0,6.5,53.96,12,2,4-Seam Fastball,188.0
FF,96.9,-1.06,6.18,,,,,10.0,L,R,S,0,0,0.25,1.43,0.97,2.92,573262.0,,664774.0,2,1,4.869092718659787,-140.96783105453088,-6.431124889143344,2.2245134148191354,31.829231191045235,-11.87060275208055,3.36,1.61,2583.0,6.5,53.97,12,1,4-Seam Fastball,185.0
SL,87.6,-1.11,6.08,,,,,1.0,R,R,X,1,2,0.2,0.03,0.15,3.32,573262.0,,664774.0,1,1,2.631102327447031,-127.582087621709,-0.6240114773831398,1.6745144961719036,25.84640353973844,-31.923118577539192,3.48,1.64,2672.0,6.6,53.87,11,4,Slider,90.0
SL,87.9,-1.28,6.02,,,,,12.0,R,R,S,1,1,0.12,0.14,0.64,1.27,573262.0,,664774.0,1,1,4.424492648765948,-127.99191519953204,-5.743720617749059,0.4753284079637758,25.34256838075536,-29.71673739471459,3.48,1.64,2545.0,6.7,53.78,11,3,Slider,88.0
