,pitch_type,release_speed,release_pos_x,release_pos_z,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,stand,p_throws,type,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,release_spin_rate,release_extension,release_pos_y,at_bat_number,pitch_number,pitch_name,spin_axis
6594,CH,83.9,-3.36,5.41,,,,,8.0,L,R,X,0,0,-1.07,0.41,0.08,1.64,,,,2,4,10.120524756753523,-121.92239602056247,-3.1888584239647537,-12.52097917410701,20.92350069572112,-27.652568227585853,3.41,1.56,1448.0,6.6,53.94,35,1,Changeup,249.0
6596,FF,95.9,-3.43,5.39,,,,,11.0,L,R,B,1,2,-0.87,1.21,-1.45,3.8,,,,1,4,7.195748877046693,-139.60202214418413,-1.409209064111695,-12.931487898275256,26.99585666021605,-16.11237003597786,3.21,1.51,2517.0,6.1,54.41,34,4,4-Seam Fastball,217.0
6597,CU,76.8,-3.43,5.47,,,,,7.0,L,R,S,1,1,1.01,-0.66,-0.7,2.11,,,,1,4,3.945210201802329,-111.83868551653627,1.0238424712165242,7.857402887553506,19.208793016041334,-38.13149607025138,3.37,1.53,2610.0,6.3,54.19,34,3,Curveball,54.0
6598,FF,95.0,-3.29,5.47,,,,,5.0,L,R,S,1,0,-0.77,1.32,-0.17,2.46,,,,1,4,9.838982911863708,-138.11005411050516,-5.211810245876928,-11.86160735304314,27.5739412234542,-14.2731910126474,3.37,1.53,2434.0,6.2,54.33,34,2,4-Seam Fastball,226.0
6599,CU,76.3,-3.3,5.63,,,,,11.0,L,R,B,0,0,1.0,-0.71,-0.84,3.41,,,,1,4,3.4022570336312064,-111.11067492620312,3.571890092104768,7.745453955935044,18.32766333619016,-38.84619784949006,3.11,1.46,2516.0,6.3,54.17,34,1,Curveball,64.0
6600,FC,91.3,-3.45,5.24,,,,,6.0,L,R,X,0,1,-0.23,0.77,0.48,2.24,,592518.0,502054.0,1,4,10.362122009505326,-132.7019445724188,-3.38328475367446,-4.613414779126387,24.18975204257552,-22.557840444963755,3.55,1.63,2510.0,6.3,54.21,33,2,Cutter,219.0
6601,FF,95.4,-3.26,5.4,,,,,2.0,L,R,S,0,0,-0.99,1.15,0.03,3.07,,592518.0,502054.0,1,4,10.835796385910008,-138.45623503885483,-3.0260811093128845,-15.22041667629321,31.510340344622897,-16.942292321279893,3.63,1.6,2463.0,6.2,54.33,33,1,4-Seam Fastball,224.0
6602,FF,93.9,-3.23,5.5,,,,,4.0,R,R,X,0,0,-0.68,1.13,-0.63,2.58,,,592518.0,1,4,8.21420210764719,-136.6172476991611,-4.395883257513954,-10.13885442937328,26.25401585885925,-17.23634330752819,3.41,1.56,2330.0,6.3,54.22,32,1,4-Seam Fastball,221.0
6603,FF,97.3,-3.14,5.48,,,,,2.0,R,R,X,1,2,-0.9,1.34,-0.26,3.18,,,,1,4,9.752133410657294,-141.3822456786354,-3.765158896016732,-14.185611831664772,29.69759762635732,-13.38853216281011,3.49,1.6,2582.0,6.3,54.18,31,5,4-Seam Fastball,215.0
6604,CU,78.2,-3.28,5.48,,,,,7.0,R,R,S,1,2,1.02,-0.46,-0.54,1.9,,,,1,4,4.018967127675937,-113.75461009577272,0.0669312461522468,7.974932915347462,22.550097978474483,-36.38227028818079,3.49,1.6,2578.0,6.2,54.29,31,4,Curveball,60.0
6606,FF,95.2,-3.42,5.37,,,,,6.0,R,R,S,0,1,-0.74,1.45,0.79,2.69,,,,1,4,12.6903256353768,-138.03713440823654,-4.624541886967738,-12.23938501640228,29.62421098941299,-12.663862459571169,3.63,1.62,2274.0,6.3,54.17,31,2,4-Seam Fastball,225.0
6607,SL,85.2,-3.52,5.4,,,,,2.0,R,R,S,0,0,0.55,0.35,-0.09,3.35,,,,1,4,6.916269456198723,-123.95537398469764,0.7764159468247203,4.238158282843962,25.149673440636946,-28.923138201697743,3.55,1.71,2119.0,6.0,54.51,31,1,Slider,166.0
6608,FC,89.3,-3.32,5.51,,,,,6.0,L,R,X,1,2,0.33,0.67,0.55,2.39,,,,0,4,8.799934639624226,-129.81970388638837,-3.090697352649923,1.9806730794629417,25.83870576891877,-24.10887625658252,3.37,1.53,2230.0,6.1,54.35,30,5,Cutter,205.0
6609,CH,85.2,-3.17,5.72,,,,,13.0,L,R,B,0,2,-1.24,0.25,-1.34,2.33,,,,0,4,6.78461439148679,-124.01232947621205,-2.232709973738852,-14.06203738598485,22.053226322764694,-29.356109069113625,3.27,1.54,1589.0,6.3,54.21,30,4,Changeup,247.0
6610,FC,89.6,-3.26,5.5,,,,,9.0,L,R,S,0,2,0.0,0.38,0.69,1.66,,,,0,4,9.733476267916036,-130.32741218548855,-4.386536888997302,-1.6866342625661814,22.413037892251864,-27.16189026110333,3.37,1.53,2222.0,6.2,54.33,30,3,Cutter,215.0
6611,FF,94.1,-3.24,5.58,,,,,3.0,L,R,S,0,1,-1.27,1.48,0.65,3.02,,,,0,4,12.810620245191856,-136.46236197314838,-4.181386404478564,-18.60568410813228,29.46470790232308,-12.82828963591442,3.37,1.53,2452.0,6.2,54.34,30,2,4-Seam Fastball,220.0
6612,CH,83.9,-3.22,5.57,,,,,7.0,L,R,S,0,0,-1.23,0.27,-0.56,2.02,,,,0,4,8.605801255120973,-122.06469062687852,-2.4225925807430952,-13.927104415741642,20.75535984668325,-29.209306204056947,3.31,1.52,1373.0,6.5,53.99,30,1,Changeup,251.0
6613,SL,87.0,-3.38,5.41,,,,,5.0,R,R,X,2,1,0.03,0.3,0.18,2.67,,,,2,3,8.475154564931035,-126.63366307467402,-1.1584530144626843,-1.021769698828106,19.56451109998217,-28.88600795343053,3.49,1.6,2254.0,6.2,54.28,20,4,Slider,202.0
6614,FF,94.7,-3.36,5.54,,,,,13.0,R,R,B,1,1,-1.05,1.29,-1.92,2.4,,,,2,3,6.068575278621356,-137.64528166346346,-5.356928539637713,-14.652887801505004,31.99071648816732,-14.749603694260877,3.57,1.71,2411.0,6.1,54.42,20,3,4-Seam Fastball,222.0
6616,FF,94.9,-3.23,5.52,,,,,9.0,R,R,S,0,0,-0.97,1.26,0.69,2.04,,,,2,3,12.353848505769534,-137.57020089596418,-6.202825272038925,-15.044253177211772,29.91944182715105,-14.838981608068623,3.52,1.71,2449.0,6.2,54.32,20,1,4-Seam Fastball,225.0
6617,FF,93.5,-3.26,5.66,,,,,8.0,L,R,X,0,0,-1.08,1.07,-0.01,2.04,,,,1,3,10.71664066740413,-135.75067010212766,-5.978428205387766,-15.557459081324431,25.72969545092693,-17.748183208743054,3.32,1.51,2345.0,6.2,54.29,19,1,4-Seam Fastball,227.0
6618,FF,93.8,-3.07,5.73,,,,,6.0,R,R,S,0,2,-1.02,1.28,0.76,2.92,,,,0,3,12.09845849180829,-136.13999180830007,-4.352951497610196,-15.189788806377758,28.133734618706686,-15.35733985432377,3.58,1.68,2375.0,6.2,54.27,18,4,4-Seam Fastball,223.0
6621,SL,83.3,-3.49,5.49,,,,,5.0,R,R,S,0,0,0.24,0.39,0.07,2.48,,,,0,3,7.679889591931472,-121.17915802938064,-1.2797903662899437,1.0103168650637335,21.356398029199923,-28.314823453624964,3.58,1.68,2359.0,6.2,54.33,18,1,Slider,147.0
6622,CU,78.3,-3.28,5.53,,,,,4.0,L,R,X,0,0,0.83,-0.75,-0.45,2.43,,543333.0,595777.0,2,2,4.566101375646086,-114.1117491062518,1.4529547796541176,6.583615580618189,18.572127178477064,-39.21585747153405,3.41,1.56,2610.0,6.2,54.32,13,1,Curveball,62.0
6624,FC,91.8,-3.38,5.21,,,,,9.0,L,R,S,3,2,-0.09,0.68,0.33,1.96,,,543333.0,2,2,9.565638459141065,-133.55301469608247,-3.918365612621678,-2.8236262113053936,24.61014150448479,-23.416229935833268,3.37,1.53,2469.0,6.3,54.17,12,7,Cutter,211.0
6625,CH,84.8,-3.28,5.39,,,,,8.0,L,R,S,3,2,-1.01,-0.14,0.15,1.89,,,543333.0,2,2,10.046696128333352,-123.1980846320146,-1.621103022700693,-12.110217249318492,21.869007648572936,-33.51236334505945,3.37,1.53,1300.0,6.4,54.07,12,6,Changeup,251.0
6626,FF,96.2,-3.07,5.64,,,,,11.0,L,R,B,2,2,-0.69,1.35,-1.11,2.34,,,543333.0,2,2,6.749228678354607,-139.94280451623635,-6.245996300017788,-10.586916550759504,29.00513455957826,-13.132221847636728,3.16,1.45,2397.0,6.1,54.37,12,5,4-Seam Fastball,222.0
6627,CH,83.3,-3.26,5.49,,,,,4.0,L,R,S,2,1,-1.01,-0.18,-0.64,2.09,,,543333.0,2,2,8.017902418981983,-121.13930486534716,-1.067137627983047,-11.37643185469076,20.524528913523262,-34.01800049971881,3.15,1.39,1332.0,6.5,53.97,12,4,Changeup,255.0
6628,FC,90.9,-3.41,5.35,,,,,11.0,L,R,B,1,1,-0.13,0.61,-0.04,3.56,,,543333.0,2,2,8.711298248585493,-132.35803623076606,0.0128539316791542,-3.0911258447896466,23.17078231770711,-25.03921025935673,3.21,1.45,2322.0,6.3,54.24,12,3,Cutter,211.0
6629,FF,95.1,-3.21,5.63,,,,,5.0,L,R,S,1,0,-1.18,1.28,-0.09,2.77,,,543333.0,2,2,10.784650411736871,-138.1855532189995,-4.74816714973245,-17.428017652343655,28.2017338990398,-14.776720500214427,3.37,1.53,2365.0,6.2,54.33,12,2,4-Seam Fastball,225.0
6632,FC,91.9,-3.43,5.28,,,,,9.0,L,R,B,2,1,-0.28,0.85,0.63,1.89,,,,2,2,10.8738828835256,-133.44848553120622,-4.643418452171993,-5.446043723613864,24.734670221428185,-21.11629221663452,3.76,1.69,2482.0,6.2,54.26,11,4,Cutter,223.0
6633,CU,78.5,-3.29,5.62,,,,,8.0,L,R,S,2,0,1.23,-0.81,0.05,1.58,,,,2,2,4.950099121813821,-114.22780459880477,-0.3864495221148405,9.80569343740544,21.64737408018285,-39.38924696373237,3.63,1.69,2721.0,6.2,54.3,11,3,Curveball,66.0
6635,FC,90.8,-3.33,5.43,,,,,1.0,L,R,B,0,0,-0.58,1.1,-0.33,3.65,,,,2,2,8.70881435307019,-132.09367641061684,-0.9505626453377312,-8.454524911282823,24.34489994437513,-19.188792572861303,3.61,1.75,2519.0,6.1,54.39,11,1,Cutter,216.0
6636,FF,95.8,-3.33,5.41,,,,,9.0,R,R,S,3,2,-1.04,1.38,0.34,2.06,,,,1,2,11.941038229365727,-138.92089804988754,-6.342969655391868,-15.98084796482215,28.780733262374127,-12.954168820339545,3.31,1.5,2586.0,6.2,54.34,10,6,4-Seam Fastball,223.0
6637,FF,94.5,-3.39,5.38,,,,,13.0,R,R,B,2,2,-1.17,1.25,-1.4,1.9,,,,1,2,7.759230078439805,-137.3832893153686,-6.209051113013826,-16.396417093597787,26.042971251337,-15.187489169045795,3.32,1.54,2310.0,6.3,54.24,10,5,4-Seam Fastball,227.0
6640,SL,84.6,-3.37,5.59,,,,,9.0,R,R,S,0,1,0.36,0.24,0.54,2.04,,,,1,2,8.359908224985245,-123.0290828072328,-2.4123118984512715,2.020832183454643,23.81531311877341,-29.426684490378147,3.32,1.51,2265.0,6.1,54.36,10,2,Slider,174.0
6641,SL,84.0,-3.41,5.6,,,,,6.0,R,R,S,0,0,0.15,0.44,0.56,2.47,,,,1,2,8.847953163511917,-122.06814705646698,-1.7292237244094726,-0.124248642692499,22.32265831809693,-27.666875548340247,3.26,1.45,2335.0,6.0,54.52,10,1,Slider,195.0
6642,SL,84.5,-3.38,5.52,,,,,9.0,R,R,X,1,1,0.2,0.17,0.76,1.63,,,,0,2,9.224309137737372,-122.81903407423732,-3.0695266836067367,0.2485894906134081,23.09504761753397,-30.02065877631645,3.49,1.6,2293.0,6.2,54.3,9,3,Slider,173.0
6643,FF,93.7,-3.33,5.53,,,,,11.0,R,R,B,0,1,-1.02,1.27,-1.63,3.13,,,,0,2,6.625553242913573,-136.40199349956592,-3.270861135449268,-14.202492510460775,29.29968556019127,-15.771211787729376,3.62,1.71,2339.0,6.1,54.43,9,2,4-Seam Fastball,227.0
6644,FF,92.5,-3.12,5.81,,,,,5.0,R,R,S,0,0,-1.07,1.42,0.07,2.71,,,,0,2,10.365263614912177,-134.2378478986265,-5.1565785011195135,-15.105145813335444,28.14612459545896,-13.9645402790021,3.59,1.78,2412.0,6.0,54.47,9,1,4-Seam Fastball,229.0
6645,FF,94.9,-3.24,5.58,,,,,5.0,L,R,S,2,2,-1.08,1.37,0.04,2.16,,,,2,1,10.96959189370383,-137.7708213085742,-6.385446420112826,-16.01134852674782,26.20797436604409,-13.435679172827516,3.37,1.53,2363.0,6.3,54.24,3,5,4-Seam Fastball,227.0
6646,CH,85.6,-3.17,5.69,,,,,13.0,L,R,B,1,2,-1.3,-0.01,-0.29,0.12,,,,2,1,9.398155914626022,-124.22115480636224,-6.871734320806468,-15.282631868587767,23.19031979995372,-31.072620077579018,3.26,1.46,1425.0,6.4,54.1,3,4,Changeup,248.0
6647,FF,96.0,-3.18,5.68,,,,,11.0,L,R,B,0,2,-0.73,1.49,-1.27,3.25,,,,2,1,6.68152909773365,-139.72487831744428,-4.226476241553726,-10.985327258771004,29.227135645479287,-11.828728761334514,3.42,1.58,2457.0,6.1,54.39,3,3,4-Seam Fastball,221.0
6648,FF,94.2,-3.24,5.6,,,,,4.0,L,R,S,0,1,-0.97,1.35,-0.53,2.55,,,,2,1,9.147831210615267,-136.80176085938297,-5.188987180309962,-14.203591180164173,29.40349119628272,-14.262767929541264,3.37,1.53,2414.0,6.0,54.47,3,2,4-Seam Fastball,226.0
6649,CU,77.3,-3.24,5.68,,,,,5.0,L,R,S,0,0,1.16,-0.74,-0.15,2.47,,,,2,1,4.436487582808927,-112.424320471611,1.512513552196222,8.91750411620554,22.254192079899106,-38.92522872083562,3.46,1.52,2671.0,6.2,54.31,3,1,Curveball,58.0
6651,SL,84.8,-3.53,5.48,,,,,8.0,R,R,S,1,1,0.31,0.06,0.21,1.86,,,,1,1,8.094783909971403,-123.33033568703192,-2.266528319641771,1.668137234509775,23.213362427418264,-31.31907993975145,3.49,1.6,2253.0,6.2,54.33,2,3,Slider,167.0
6652,FF,93.4,-3.33,5.67,,,,,5.0,R,R,S,1,0,-0.78,1.31,-0.1,2.42,,,,1,1,9.925011641010048,-135.70223744966893,-5.4966261198412685,-11.604480442778277,26.49022161219052,-14.953914555260274,3.49,1.6,2433.0,6.0,54.55,2,2,4-Seam Fastball,224.0
6654,CH,84.1,-3.25,5.65,,,,,7.0,L,R,S,0,2,-1.27,0.48,-0.76,2.1,,,,0,1,8.285546019818716,-122.39009608006543,-2.8943834462861053,-14.326994890820105,20.826337512087026,-26.98125376414724,3.56,1.6,1649.0,6.2,54.29,1,3,Changeup,250.0
6655,FF,93.8,-3.18,5.81,,,,,5.0,L,R,S,0,1,-0.94,1.29,0.13,2.27,,,,0,1,10.544024404882572,-136.14435699286233,-6.24765061546942,-13.942428983500797,27.27260838114405,-14.900961400263723,3.52,1.59,2426.0,5.9,54.57,1,2,4-Seam Fastball,225.0
6656,FF,93.4,-3.14,5.75,,,,,3.0,L,R,S,0,0,-0.94,1.35,0.38,3.29,,,,0,1,11.034342445038094,-135.64598558394133,-3.5438176894472884,-13.910578638645482,28.304176936461648,-14.812581227228788,3.44,1.5,2420.0,6.0,54.5,1,1,4-Seam Fastball,222.0
6657,FF,94.9,-3.33,5.5,,,,,6.0,R,R,X,2,1,-0.88,1.22,0.68,2.18,,,,2,4,12.412457978780298,-137.5360594505468,-5.694553187206446,-14.01038516254809,31.014658331417213,-15.481407771029186,3.41,1.56,2373.0,6.3,54.22,41,4,4-Seam Fastball,221.0
6658,FF,93.4,-3.36,5.53,,,,,13.0,R,R,B,1,1,-0.84,1.32,-1.2,1.66,,,,2,4,7.394646053001463,-135.7155754147019,-7.07406258875914,-12.03590523327557,30.236693577476085,-14.438029883915956,3.42,1.6,2258.0,6.2,54.32,41,3,4-Seam Fastball,221.0
6662,CH,83.9,-3.38,5.39,,,,,13.0,L,R,B,0,2,-1.03,0.5,-1.17,0.81,663757.0,543333.0,571976.0,2,4,7.128321853977348,-121.87912731204251,-5.167200130182379,-11.622956600370712,23.97031659550029,-26.362642877643488,3.39,1.6,1255.0,6.3,54.17,40,3,Changeup,248.0
6663,FF,95.3,-3.32,5.55,,,,,4.0,L,R,S,0,1,-0.86,1.31,-0.63,2.37,663757.0,543333.0,571976.0,2,4,8.985367616744844,-138.48625632044704,-5.679256392982629,-12.958478184823525,29.32171651987456,-14.137952076079303,3.37,1.53,2252.0,6.3,54.18,40,2,4-Seam Fastball,229.0
6664,FF,93.5,-3.42,5.31,,,,,7.0,L,R,S,0,0,-0.8,1.37,-0.31,1.81,663757.0,543333.0,571976.0,2,4,9.730535756281364,-135.77942409918597,-6.270939434910699,-11.971028453695034,28.23849036446025,-13.95883321326962,3.37,1.65,2192.0,6.1,54.39,40,1,4-Seam Fastball,230.0
6665,FF,95.4,-3.37,5.31,,,,,4.0,L,R,S,3,2,-0.87,1.38,-0.7,2.81,663757.0,543333.0,571976.0,1,4,8.946398810829177,-138.71316967092173,-4.061926956262478,-13.194127897462508,30.49575335086429,-13.58566741878926,3.41,1.56,2276.0,6.1,54.36,39,7,4-Seam Fastball,226.0
6666,CH,83.6,-3.44,5.27,,,,,11.0,L,R,B,2,2,-1.23,0.13,-1.6,2.99,663757.0,543333.0,571976.0,1,4,6.671000047252843,-121.56331972625176,0.8867927562173574,-13.512552815865993,22.29548028663168,-31.29952928275526,3.21,1.44,1222.0,6.4,54.14,39,6,Changeup,257.0
6667,FF,96.1,-3.41,5.3,,,,,2.0,L,R,S,2,2,-0.74,1.44,0.08,3.05,663757.0,543333.0,571976.0,1,4,10.910257941510451,-139.55136474875917,-3.615567075168917,-12.23103749096682,32.70426958313636,-12.73802179529462,3.41,1.56,2356.0,6.3,54.19,39,5,4-Seam Fastball,223.0
6668,CH,84.1,-3.57,5.3,,,,,13.0,L,R,S,2,1,-1.21,0.47,-1.07,2.28,663757.0,543333.0,571976.0,1,4,8.198414159223157,-122.1788153069976,-1.5373346039487743,-13.686043327913929,23.70803884970125,-27.357843686738203,3.41,1.56,1318.0,6.5,54.03,39,4,Changeup,253.0
6669,FF,95.7,-3.48,5.24,,,,,11.0,L,R,S,2,0,-0.69,1.44,-1.03,2.52,663757.0,543333.0,571976.0,1,4,7.961503269069177,-139.0438694509758,-4.749169097613417,-10.795150433236824,32.488811446424464,-12.65951943479327,3.24,1.59,2393.0,6.1,54.4,39,3,4-Seam Fastball,223.0
6670,FF,95.3,-3.64,5.31,,,,,11.0,L,R,B,1,0,-0.83,1.36,-1.27,3.03,663757.0,543333.0,571976.0,1,4,8.050221066971146,-138.52029854290336,-3.3167453289730457,-12.614340125976138,33.49151327013867,-14.23484986400601,3.31,1.55,2355.0,6.1,54.37,39,2,4-Seam Fastball,225.0
6671,CH,83.9,-3.51,5.31,,,,,11.0,L,R,B,0,0,-1.3,0.14,-1.85,2.48,663757.0,543333.0,571976.0,1,4,6.393819181401457,-122.01271374012823,-0.411662300171918,-14.1886953581921,23.464774698190563,-30.914804627055982,3.23,1.47,1372.0,6.3,54.2,39,1,Changeup,256.0
6672,SL,86.7,-3.68,5.18,,,,,11.0,R,R,B,3,2,0.4,0.39,-1.27,3.42,592518.0,663757.0,543333.0,1,4,4.950246765099025,-126.2772244763092,1.1850235035844452,3.222021299745312,25.73494133814068,-28.48339078271788,3.15,1.43,2136.0,6.0,54.45,38,9,Slider,161.0
6676,FF,97.8,-3.37,5.35,,,,,9.0,R,R,S,1,2,-0.74,1.36,0.3,1.65,592518.0,663757.0,543333.0,1,4,11.568785378327336,-141.87042565027312,-7.5723193286632675,-12.558623174377944,31.82168959179934,-12.164924049172294,3.49,1.6,2421.0,6.3,54.2,38,5,4-Seam Fastball,226.0
6678,FF,96.3,-3.14,5.6,,,,,2.0,R,R,S,0,2,-0.55,1.4,0.0,3.51,592518.0,663757.0,543333.0,1,4,9.558086571689662,-139.90780498460873,-3.1302111097307272,-9.353116719066762,30.860531623257405,-13.258584506643876,3.49,1.6,2380.0,6.1,54.37,38,3,4-Seam Fastball,215.0
6679,SL,87.2,-3.6,5.19,,,,,9.0,R,R,S,0,1,0.13,0.35,0.3,1.89,592518.0,663757.0,543333.0,1,4,9.032626529545622,-126.81853432779704,-2.527788536184401,-0.3052898824236663,24.155749304735203,-28.04233043217196,3.49,1.6,2292.0,6.0,54.49,38,2,Slider,189.0
6680,SL,86.6,-3.6,5.3,,,,,8.0,R,R,S,0,0,0.21,0.45,-0.21,1.85,592518.0,663757.0,543333.0,1,4,7.63226957157437,-126.00053718534652,-2.971274334607352,0.8243836054324717,24.242082645189267,-26.96561996802521,3.49,1.6,2205.0,6.2,54.35,38,1,Slider,202.0
6682,CH,85.0,-3.44,5.42,,,,,4.0,L,R,S,1,1,-0.98,1.2,-0.41,2.69,,592518.0,663757.0,1,4,9.070572147510818,-123.54692387330024,-2.4513224590537708,-11.870559326363042,24.187697351298905,-19.61898100195956,3.55,1.63,1493.0,6.3,54.16,37,3,Changeup,250.0
6683,FF,95.7,-3.26,5.56,,,,,12.0,L,R,B,0,1,-0.84,1.59,1.59,2.96,,592518.0,663757.0,1,4,14.588228742297106,-138.47215124687918,-4.738016167376269,-14.234829648435692,32.269128281180535,-10.755670428849312,3.77,1.81,2429.0,6.2,54.28,37,2,4-Seam Fastball,228.0
6685,CH,83.3,-3.35,5.45,,,,,4.0,L,R,X,1,0,-1.26,0.2,-0.28,2.61,,,592518.0,1,4,9.545814804223104,-121.02632803197064,-0.4896024844135126,-14.10953655127217,21.18803799767209,-30.355408155856846,3.32,1.51,1353.0,6.5,54.04,36,2,Changeup,255.0
6687,FF,94.8,-3.44,5.49,,,,,11.0,R,R,B,0,2,-0.91,1.37,-2.38,4.18,,,,1,4,4.8029906778809615,-138.02856277969522,-0.7906611740938464,-12.77620521753454,32.1759769774616,-14.813270376381803,3.49,1.6,2352.0,6.0,54.49,35,3,4-Seam Fastball,224.0
6688,FF,94.8,-3.26,5.73,,,,,6.0,R,R,S,0,1,-0.78,1.51,0.33,2.82,,,,1,4,11.05230568389172,-137.62703810587112,-5.290672280920612,-12.338146718352435,30.81421776572526,-11.96986683693178,3.49,1.6,2323.0,6.2,54.33,35,2,4-Seam Fastball,222.0
6689,SL,84.1,-3.51,5.44,,,,,5.0,R,R,S,0,0,0.2,0.34,0.07,2.48,,,,1,4,7.828973306111493,-122.2482893742251,-1.0898723118539602,0.2947440433523758,25.890036660811795,-28.78723115840293,3.49,1.6,2084.0,5.9,54.61,35,1,Slider,189.0
6690,FC,90.2,-3.4,5.38,,,,,9.0,L,R,S,1,2,0.15,0.63,0.75,1.54,,,,0,4,9.96903954991422,-131.0655475026844,-4.9058065534033,-0.360486578410936,26.785057657857863,-24.05402151873409,3.37,1.53,2476.0,6.1,54.38,34,4,Cutter,229.0
6691,FF,94.5,-3.52,5.49,,,,,11.0,L,R,S,1,1,-1.2,1.29,-0.85,3.11,,,,0,4,9.63152906527246,-137.3127828557916,-3.362255078500733,-17.367369987244576,31.070331288019755,-15.264903730148529,3.37,1.53,2324.0,6.3,54.19,34,3,4-Seam Fastball,223.0
6692,CH,83.5,-3.64,5.47,,,,,11.0,L,R,B,0,1,-1.13,0.33,-1.93,3.82,,,,0,4,6.123567351380107,-121.49815950413432,1.9626063733164736,-12.354109173696264,22.93140639514258,-29.455995964093432,3.38,1.6,1296.0,6.1,54.37,34,2,Changeup,256.0
6693,FF,93.5,-3.38,5.63,,,,,4.0,L,R,S,0,0,-0.94,1.53,-0.5,2.62,,,,0,4,9.43545079804992,-135.70143446042545,-5.3070378714865845,-13.782051417178955,32.18598664818841,-12.23886382171769,3.37,1.53,2379.0,6.0,54.46,34,1,4-Seam Fastball,225.0
6694,FF,96.0,-3.37,5.39,,,,,4.0,R,R,X,2,2,-0.92,1.12,-0.44,2.39,,,,0,4,9.823471932317634,-139.4416502986549,-4.8769446882148415,-14.202216471672523,29.800166849976574,-16.579584532515796,3.49,1.6,2302.0,6.3,54.24,33,8,4-Seam Fastball,223.0
6695,SL,86.2,-3.54,5.34,,,,,8.0,R,R,S,2,2,0.24,0.41,0.08,2.13,,,,0,4,8.084041353814044,-125.254703480925,-2.2180650726730464,0.8637660980281718,25.646113714253342,-27.578821184926724,3.49,1.6,2281.0,6.2,54.33,33,7,Slider,170.0
6696,FF,96.4,-3.51,5.34,,,,,8.0,R,R,S,2,2,-0.88,1.29,0.19,1.68,,,,0,4,11.761710848967503,-139.76959366024033,-6.992445718343094,-14.266409170342992,32.916257094963186,-13.795529910021036,3.49,1.6,2445.0,6.2,54.33,33,6,4-Seam Fastball,225.0
6698,CH,83.9,-3.6,5.37,,,,,13.0,R,R,S,1,2,-1.1,-0.07,-1.43,2.53,,,,0,4,7.171736174659359,-121.9868692662945,-0.0047411154542393,-12.363365153068886,24.43090337075219,-33.121196664002305,3.49,1.6,1387.0,6.3,54.2,33,4,Changeup,256.0
6701,SL,84.8,-3.65,5.49,,,,,13.0,R,R,S,0,0,0.29,0.49,-0.84,2.49,,,,0,4,5.9373947477567,-123.39985449984516,-1.6450007574034218,1.803235392660512,25.05496415759269,-27.06085829355764,3.64,1.83,2372.0,6.0,54.55,33,1,Slider,186.0
6702,FF,96.0,-3.18,5.64,,,,,6.0,R,R,S,1,2,-0.68,1.4,0.79,2.27,,,605170.0,2,3,11.966979005441177,-139.1895825470524,-6.395261107230676,-11.584724720518109,32.45615901135689,-12.608166788080934,3.4,1.62,2372.0,6.2,54.34,27,4,4-Seam Fastball,220.0
6704,FF,94.3,-3.39,5.64,,,,,13.0,R,R,B,0,1,-0.67,1.4,-1.54,2.22,,,605170.0,2,3,6.288725141129632,-137.10239839780996,-6.229437511306905,-9.946250442636616,32.76795539596085,-13.30701155995163,3.4,1.62,2237.0,6.0,54.49,27,2,4-Seam Fastball,222.0
6705,SL,86.0,-3.47,5.58,,,,,5.0,R,R,S,0,0,0.28,0.74,-0.07,2.28,,,605170.0,2,3,7.432426856432391,-124.93863370042442,-2.9784028427788294,1.2047162672297314,29.225974510984265,-24.00243095841538,3.4,1.57,2089.0,6.1,54.45,27,1,Slider,220.0
6706,FF,95.3,-3.3,5.6,,,,,5.0,R,R,S,3,2,-0.61,1.4,0.11,2.5,,,605170.0,1,3,10.271653249035325,-138.32269675077654,-5.5820790622574,-10.17413832023152,32.166605738269546,-13.137746999769536,3.37,1.53,2293.0,6.1,54.37,26,6,4-Seam Fastball,228.0
6708,FF,95.4,-3.4,5.57,,,,,9.0,R,R,S,2,1,-0.64,1.41,0.5,2.03,,,605170.0,1,3,11.610812843876968,-138.36753190969827,-6.784706288832711,-10.873372335836354,32.188358495908524,-12.612119906350893,3.33,1.58,2352.0,6.1,54.41,26,4,4-Seam Fastball,227.0
6710,SL,84.0,-3.52,5.5,,,,,5.0,R,R,S,1,0,0.38,0.58,-0.13,2.66,,,605170.0,1,3,7.070915283670795,-122.04347234073931,-1.2473135346800055,2.1570903785241096,26.88103358363964,-26.356959574477365,3.37,1.53,2091.0,6.1,54.44,26,2,Slider,203.0
6711,FF,93.4,-3.23,5.7,,,,,12.0,R,R,B,0,0,-0.84,1.35,1.19,2.59,,,605170.0,1,3,13.132514325741358,-135.36384593459115,-5.140449224802481,-13.309080983946888,30.893611089370182,-14.587216485568174,3.4,1.62,2246.0,6.1,54.4,26,1,4-Seam Fastball,226.0
6712,FF,93.3,-3.26,5.67,,,,,5.0,L,R,X,0,1,-0.9,1.36,0.26,2.72,,,,1,3,10.924984228637957,-135.38237118163696,-4.778598799788756,-13.436938682901374,28.34488737580239,-14.49968090019622,3.41,1.56,2351.0,5.9,54.59,25,2,4-Seam Fastball,226.0
